Country,Name,Club,Position,Games,Goals
Russia,Mallory Mercer,Spartak Moscow,goalkeeper,58,-101
Netherlands,Rebecca Murphy,Ajax,defender,71,64
Brunei,Julia Brown,Indera SC,midfielder,62,63
Belarus,Mike Mcdonald,Neman Grodno,goalkeeper,56,-71
Iraq,Jennifer Silva,Naft Al-Wasat,defender,71,39
Bhutan,Dana Torres,Transport United,midfielder,53,38
Germany,Kevin Miles,Borussia Monchengladbach,goalkeeper,71,-10
Cuba,Theresa Neal,FC Pinar del Rio,forward,53,24
Dominica,Kevin Garcia,South East FC,midfielder,77,60
Philippines,Michael Wright,Stallion Laguna,defender,59,29
Poland,Kevin Klein,Legia Warsaw,midfielder,61,14
Finland,Ian Johnston,Honka,goalkeeper,64,-62
Fiji,Andre Murphy,Rewa FC,defender,72,12
Gambia,Stacy Banks,Hawks,goalkeeper,59,-44
Sao Tome and Principe,Melissa Foster,UDRA,goalkeeper,65,-41
Montenegro,Scott Ward,Mornar,midfielder,65,28
Jamaica,Kimberly Chavez,Arnett Gardens,midfielder,58,4
Namibia,Robert Franco,Civics,midfielder,63,41
Nicaragua,Steve Brown,UNAN Managua,defender,78,49
Andorra,Carlos Sloan,UE Engordany,forward,75,42
Comoros,Kimberly Gibson,Ajax de Hahaya,defender,58,57
Ethiopia,Elizabeth Taylor,Fasil Kenema,forward,66,41
Korea (South),Wendy Richardson,Pohang Steelers,defender,63,16
Bulgaria,Zachary Leonard,Arda Kardzhali,goalkeeper,54,-25
Slovakia,Chad Mckee,Ruzomberok,midfielder,57,52
Latvia,Morgan Cuevas,Riga FC,goalkeeper,63,-19
Kyrgyzstan,Rachel Pacheco,Kara-Balta,goalkeeper,62,-65
Saint Vincent and the Grenadines,April Fuller,System 3,midfielder,75,61
Mozambique,Ann Hart,Ferroviario Beira,midfielder,63,14
Argentina,Tammy Steele,Boca Juniors,forward,59,88
Cuba,Stacy Diaz,FC Pinar del Rio,midfielder,85,49
Mongolia,Nathaniel Baker,Athletic 220,defender,62,26
Kenya,Sharon Hartman,Ulinzi Stars,defender,36,60
Belize,Victor Hughes MD,Police United,defender,45,57
Malta,Diana Perkins,Hibernians,forward,65,53
Lesotho,Alice Robbins,Lioli,midfielder,70,52
Afghanistan,Sherri Johnson,Afghan FC,midfielder,69,73
Czech Republic,Kristin Lane,Banik Ostrava,defender,47,60
Mexico,Laura Harris,Guadalajara,midfielder,55,71
Singapore,Debra Barajas,Hougang United,defender,61,64
Benin,Natasha Young,ASPAC,defender,72,47
Iraq,Chad Chung,Al Talaba,forward,61,20
Morocco,Blake Wright,FUS Rabat,goalkeeper,45,-54
United Arab Emirates,Wendy Espinoza,Shabab Al Ahli,defender,43,4
Ireland,James Peterson,Bohemians,defender,43,42
Israel,Meghan Decker,Maccabi Haifa,midfielder,57,26
Kuwait,Sarah Beck,Kazma,defender,54,47
Zambia,Kayla Walker,Green Eagles,midfielder,57,34
Argentina,Cheryl Williams,Racing Club,goalkeeper,56,-107
Syria,Jonathan Marshall,Al Ittihad Aleppo,forward,84,43
Egypt,Deborah Brewer,Al Masry,midfielder,49,50
Latvia,David Mcknight,Riga FC,defender,64,11
Kyrgyzstan,Jordan Richard,Ilbirs Bishkek,forward,64,32
Sri Lanka,Donald Padilla,Ratnam,forward,66,56
Saint Vincent and the Grenadines,Andrew Andrews,Sion Hill,defender,59,38
Netherlands,Cindy Galloway,Ajax,midfielder,57,25
Vietnam,Roger Young,Hong Linh Ha Tinh,midfielder,65,2
Peru,Joanna Payne,Universitario,goalkeeper,86,-52
Portugal,Tammy Adkins,Boavista,midfielder,64,18
Estonia,Billy Price,Flora Tallinn,goalkeeper,64,-62
Burkina Faso,Jeffrey Jenkins,AS SONABEL,forward,45,57
Indonesia,Thomas Mckinney,Persib Bandung,goalkeeper,49,-38
Central African Republic,Connor Carson,Faucon Flambeau,forward,77,4
Botswana,Jacqueline Morris,Gaborone United,defender,58,45
Equatorial Guinea,Cody Moore,Estrella Roja,defender,74,70
Qatar,Paul Roberts,Al Wakrah,defender,60,23
Sri Lanka,Juan Callahan,Defenders,goalkeeper,64,-66
Seychelles,Kimberly Cardenas,Light Stars,goalkeeper,50,-50
Chad,Laura Stephenson,AS Moundou,forward,60,90
Ukraine,Stephanie Castaneda,Dynamo Kyiv,midfielder,55,53
Thailand,William Garcia,Ratchaburi,defender,50,22
Gambia,Marc Taylor,Brikama United,defender,60,54
Ecuador,Haley Stevens,Universidad Catolica,defender,50,70
Andorra,Julie Smith,Inter Club d'Escaldes,midfielder,54,60
Norway,Randall Stone,Rosenborg,defender,86,111
Philippines,Tracy Baxter,United City,forward,72,38
New Zealand,Danielle Simpson,Waitakere United,goalkeeper,65,-54
Morocco,Desiree Jackson,Wydad Casablanca,forward,75,44
Uganda,Micheal Larsen,Express,midfielder,55,13
Maldives,Theresa Davis,TC Sports,midfielder,72,4
Latvia,Denise Lin,Spartaks Jurmala,midfielder,58,49
Saudi Arabia,Kelly Fox MD,Al Fateh,forward,70,48
Nicaragua,Tina Sullivan,Juventus Managua,goalkeeper,28,-40
Honduras,Tiffany Green,Victoria,midfielder,65,68
Algeria,Raymond Drake,JS Kabylie,defender,63,66
Malaysia,Heather Marshall,Terengganu,goalkeeper,42,-45
Korea (North),Austin Wallace,Hwaebul,defender,68,44
Czech Republic,Vanessa Ramirez,Jablonec,defender,56,1
Malaysia,Hannah Stevens,Selangor,midfielder,63,34
Eswatini,Russell Williams,Mbabane Swallows,defender,51,59
Fiji,James Davis,Labasa FC,defender,72,43
China,Jill Ochoa,Guangzhou FC,goalkeeper,44,-66
Barbados,James Sims,UWI Blackbirds,forward,77,44
Bahamas,Daniel Lee,Cavalier FC,defender,49,1
Ecuador,Kyle Erickson,LDU Quito,forward,49,25
Tanzania,Jonathan Thomas,Kagera Sugar,forward,54,19
Lithuania,John Dunn,Panevezys,midfielder,65,50
Botswana,John Howard,Orapa United,midfielder,67,61
Kenya,Danielle Martin,Sofapaka,goalkeeper,63,-76
Australia,Kelly Young,Melbourne Victory,defender,63,70
Denmark,Kylie Foster,Randers,defender,44,56
South Sudan,Amanda Gillespie,Al Rabita Juba,goalkeeper,65,-97
Liechtenstein,Nicole Nelson,Ruggell,defender,74,57
Senegal,Michelle Burgess,Casa Sport,goalkeeper,65,-54
Honduras,Jessica Richardson,Platense,defender,66,56
Switzerland,Michelle Wheeler,Basel,midfielder,66,46
Malawi,Cynthia Willis,Nyasa Big Bullets,forward,72,60
Eswatini,Julie Simmons,Manzini Wanderers,midfielder,47,65
Guatemala,Jonathon Clark,Municipal,goalkeeper,70,-15
Laos,Keith Landry,Master 7,goalkeeper,68,-57
Lebanon,Caleb Huang,Bourj,defender,62,69
India,Vanessa Fox,Chennaiyin FC,defender,43,49
Honduras,Sarah Ortiz,Motagua,forward,57,27
Switzerland,Diana Martinez,Young Boys,defender,48,17
Liechtenstein,Jennifer Smith,Balzers,goalkeeper,59,-60
Japan,Jennifer Nichols,Nagoya Grampus,forward,81,63
Somalia,Christopher Oneal,Jazeera,forward,32,44
Mali,Daniel Edwards,Stade Malien,forward,66,80
Finland,Tiffany Wong,SJK,forward,77,40
New Zealand,Christian Evans,Team Wellington,midfielder,55,68
Chile,John Butler,Universidad de Chile,midfielder,61,82
Somalia,Crystal Welch DVM,Horseed,defender,76,40
Kyrgyzstan,Thomas Crane,Ilbirs Bishkek,midfielder,67,41
Korea (North),Micheal Higgins,April 25,midfielder,72,75
Guatemala,Angelica Adkins,Xelaju,midfielder,63,55
United Arab Emirates,Anthony Harris,Al Wahda,midfielder,61,49
Vietnam,James Sullivan,Thanh Hoa,goalkeeper,60,-42
Kyrgyzstan,Jennifer Chambers,Abdysh-Ata,defender,67,66
Jordan,Jennifer Lopez,Al Wehdat,goalkeeper,41,-6
Cameroon,Maria Adkins,Union Douala,midfielder,60,33
Sao Tome and Principe,Russell Collins,Trindade,midfielder,62,73
Yemen,Micheal Ramos,Al Shaab Ibb,goalkeeper,65,-57
Turkmenistan,Mark Munoz,Kopetdag,defender,60,18
Samoa,Jimmy Reid,Lupe ole Soaga,midfielder,78,32
Oman,Barbara Floyd,Al Nahda,goalkeeper,54,-23
Mauritius,Shane Ramsey,Quatre Bornes,forward,50,61
Nicaragua,Marcus Johnson,Walter Ferretti,forward,67,68
Malawi,Jimmy Perry,Blue Eagles,forward,48,97
Ireland,Ashley Morris,St Patrick's Athletic,goalkeeper,58,-70
Malaysia,Mark Ayala,Kuala Lumpur City,midfielder,49,42
Estonia,Craig Jones,Paide Linnameeskond,goalkeeper,43,-29
Marshall Islands,James Shannon,Jaluit FC,goalkeeper,39,-56
Tajikistan,Benjamin Jackson,Istiklol,midfielder,63,19
Vietnam,Jacob Rodriguez,Sai Gon FC,defender,53,5
Equatorial Guinea,Michael Tucker,Deportivo Unidad,midfielder,71,22
Iran,Brian Price,Tractor,midfielder,59,86
South Africa,Mary Lopez,Kaizer Chiefs,forward,64,54
Antigua and Barbuda,Karen Rodriguez DDS,Grenades FC,defender,58,94
Belgium,Pamela Richardson,Genk,defender,82,43
Nauru,Stephanie Hawkins,Meneng,midfielder,51,42
Bolivia,Jennifer Patel,Always Ready,goalkeeper,59,-30
Jordan,Christopher Smith,Al Wehdat,defender,62,46
Singapore,Megan Young,Geylang International,goalkeeper,60,-46
Portugal,Katherine Dawson,Braga,forward,74,62
Finland,Marie Ritter,Ilves,defender,63,24
Kuwait,Jill Johnson,Al Qadsia,midfielder,64,59
Namibia,Matthew Sanchez,Tura Magic,defender,36,77
Congo,Joel Kim,Inter Club,forward,65,56
Brunei,Sarah Miller,Tabuan Muda,midfielder,45,14
Gabon,Eric Bradshaw,Cercle Mbéri Sportif,midfielder,56,104
Guinea-Bissau,Paul Wood,Bula FC,midfielder,55,86
Albania,James Johnson,Kukesi,goalkeeper,73,-84
Haiti,Robert Woodard,Arcahaie,goalkeeper,50,-72
Russia,Kristopher Camacho,Rostov,defender,64,38
Mozambique,Angel Gillespie,Ferroviario Beira,forward,72,48
Central African Republic,Justin Moreno,Anges de Fatima,goalkeeper,79,-53
Morocco,Lauren Smith,FUS Rabat,goalkeeper,76,-10
Singapore,James Adams,Albirex Niigata (S),forward,75,91
South Africa,Ann Townsend,Orlando Pirates,midfielder,46,95
Liberia,Nicholas Campbell,LISCR,forward,46,19
Jordan,Beth Rodriguez,Shabab Al Ordon,defender,63,43
Georgia,Stephanie Mccoy,Torpedo Kutaisi,forward,53,49
Burkina Faso,Bailey Brown,Salitas FC,defender,70,42
Sierra Leone,Joshua Park,East End Lions,defender,73,22
Namibia,Sharon Lee,Young African,forward,70,1
Bahrain,Derrick Nunez,Al-Ahli,midfielder,68,63
Timor-Leste,Marie Ali,Académica,defender,70,12
Uruguay,Mallory Kerr,Montevideo Wanderers,defender,76,24
Monaco,Carlos Lee,Roca Team,forward,75,55
Iraq,Jonathan Moran,Al Shorta,goalkeeper,46,-1
Ghana,Joel Robinson,Hearts of Oak,midfielder,71,67
Benin,Nicole Williams,Buffles du Borgou,forward,62,38
Madagascar,Christopher Flores,DSA Antananarivo,midfielder,66,98
Afghanistan,Robert Case,Afghan FC,goalkeeper,63,-61
Marshall Islands,Tammy Roberts,Laura FC,goalkeeper,53,-47
Switzerland,Elizabeth Herring,Lugano,defender,47,52
United States,James Gilbert,LAFC,defender,58,46
Qatar,Melinda Johnston,Al Rayyan,midfielder,43,46
Singapore,Courtney Hutchinson,Geylang International,defender,55,57
Algeria,Eric Wright,CS Constantine,defender,73,59
United Kingdom,Bryan Smith,Leicester,defender,57,38
El Salvador,Michelle Wolfe,Chalatenango,goalkeeper,34,-59
Saudi Arabia,Mary Kemp,Al Fateh,defender,50,72
Iraq,Nicholas Brock,Al Minaa,midfielder,65,58
Netherlands,Catherine Snyder,PSV,defender,61,48
Namibia,Todd James,Blue Waters,defender,63,23
Brazil,Heidi Thompson,Flamengo,midfielder,62,34
Poland,Julie Everett,Lechia Gdansk,midfielder,60,54
Yemen,Andrea Lee,Al Shula,midfielder,57,56
Tunisia,Sarah English,Stade Tunisien,goalkeeper,61,-1
Maldives,Christina Spencer,TC Sports,goalkeeper,60,-22
Sri Lanka,Sean Mills,Java Lane,forward,58,64
Bosnia and Herzegovina,Alexandra Evans,Radnik Bijeljina,forward,54,82
Samoa,Michael Patterson,Vaipuna,midfielder,61,88
Zambia,Gregory Mason,Napsa Stars,forward,46,67
Thailand,Sara Trujillo,Chonburi,defender,54,18
Sri Lanka,Dale Waller,Ratnam,defender,75,24
Papua New Guinea,Rachel Gaines,Toti City,defender,74,30
Argentina,Anna Garcia,San Lorenzo,goalkeeper,88,-74
Saint Vincent and the Grenadines,Jacob Mcconnell,Sion Hill,midfielder,43,73
Bangladesh,Mr. William Cannon,Saif SC,forward,76,19
Chad,Jessica Houston,AS CotonTchad,forward,50,56
Bangladesh,Jessica Thompson,Sheikh Russel,defender,55,18
Sri Lanka,Steven Jackson,Renown,goalkeeper,43,-38
Belarus,Robert Woodward,Slutsk,forward,52,50
Tuvalu,Rebecca Willis,Lakena United,defender,59,52
Burundi,Troy Johnson,Olympic Star,midfielder,47,1
Uzbekistan,Kevin Hughes,Kokand 1912,goalkeeper,61,-81
Mozambique,Julia Cochran,Ferroviario Maputo,forward,58,35
Zimbabwe,Anthony Anderson,FC Platinum,forward,76,92
Colombia,Keith Zavala,Atletico Nacional,goalkeeper,59,-111
Nicaragua,Priscilla Jimenez,UNAN Managua,forward,60,77
Uruguay,Phillip Hoffman,Danubio,forward,76,44
Sierra Leone,Paul Fleming,FC Johansen,midfielder,42,80
Grenada,Penny Strickland,Fontenoy United,goalkeeper,65,-72
Switzerland,Annette Crawford DDS,Lugano,defender,71,47
Seychelles,Jerry Bolton,St Michel United,defender,61,32
Nicaragua,Michael Wood,Walter Ferretti,defender,50,69
United Arab Emirates,Timothy Davies Jr.,Al Nasr,forward,47,41
Central African Republic,Monica Mueller,Diamant,forward,70,52
Tajikistan,Michael Kim,Khatlon,defender,58,61
Kuwait,Jonathan Li DDS,Kazma,midfielder,86,53
Brazil,Tyler Roberts,Atletico Mineiro,goalkeeper,56,-23
Netherlands,Teresa Smith,AZ Alkmaar,forward,52,78
Micronesia,Dwayne Martinez,Chuuk,defender,61,11
Djibouti,Michael Harris,AS Port,midfielder,54,44
France,Jackie Booth,Lyon,goalkeeper,69,-71
Mauritania,Jennifer Moore,Gendrim,forward,58,35
Portugal,Jennifer Valdez,Braga,forward,50,48
Cambodia,Loretta Fernandez,Phnom Penh Crown,midfielder,43,30
Bulgaria,Teresa Alvarez,Ludogorets,defender,60,79
Benin,Mrs. Yvonne Williams,ASPAC,defender,46,85
Albania,Jennifer Valdez,Vllaznia,goalkeeper,48,-1
Nigeria,Renee Arellano,Shooting Stars,goalkeeper,50,-56
Dominican Republic,Zachary Carlson,Moca FC,midfielder,71,53
Honduras,William Cameron,Victoria,defender,54,79
Turkmenistan,Julia Porter MD,Altyn Asyr,forward,43,55
Palau,Vicki Peterson MD,Lyon FC,forward,72,23
Nigeria,Christopher Bartlett,Shooting Stars,goalkeeper,68,-51
Guinea,Laura Fleming,Fello Star,midfielder,57,73
Chad,Michelle Moore,AS Moundou,defender,43,1
Mali,Michelle Richardson,Djoliba,goalkeeper,49,-10
Belarus,Tom Ward,BATE Borisov,forward,39,49
France,Laurie Cook,Nice,goalkeeper,47,-48
Gabon,Sharon Mckee,Sogea FC,goalkeeper,51,-32
Korea (South),Tonya Weaver,FC Seoul,forward,61,40
Suriname,Vanessa Mcknight,Robinhood,defender,49,41
Lebanon,Autumn Harvey,Al Ahed,midfielder,57,1
Korea (South),Derek Martin,Incheon United,goalkeeper,60,-81
Solomon Islands,Mark Watkins,Marist,forward,40,56
Dominica,Randy Watson,Bath Estate,goalkeeper,73,-48
Austria,Mr. Steven West Jr.,Sturm Graz,midfielder,68,12
Bosnia and Herzegovina,George Hamilton,Siroki Brijeg,forward,47,53
Lesotho,Rachel Anderson,LMPS,defender,67,79
Serbia,Shawn Davis,Red Star Belgrade,forward,57,68
Marshall Islands,Christine Werner,Majuro FC,forward,72,45
Uganda,Kristin Christensen,Express,defender,71,68
Ecuador,Nicole Butler,Universidad Catolica,defender,67,41
Tajikistan,Chad Jennings,Fayzkand,goalkeeper,49,-38
Spain,Paige Calderon,Atletico Madrid,midfielder,73,62
Grenada,Angelica Rogers,Chantimelle FC,goalkeeper,50,-98
Chile,Melinda Kirby,Cobresal,midfielder,49,29
South Sudan,Shawna Griffin,Al Merreikh Juba,midfielder,40,78
Poland,Amanda Humphrey,Legia Warsaw,midfielder,54,58
Philippines,Jill Smith,Kaya-Iloilo,forward,55,47
Austria,Maria Burgess,LASK,defender,58,36
Algeria,Kelli Reed,JS Kabylie,midfielder,72,55
Uzbekistan,Benjamin Horn,Pakhtakor,midfielder,62,36
Benin,Linda Marshall,Requins de l'Atlantique,goalkeeper,44,-56
Moldova,Michelle Jackson,Petrocub,midfielder,52,52
Gabon,Jesse Terry MD,Stade Mandji,defender,44,25
Denmark,Mrs. Sharon Davidson,Aarhus GF,forward,77,60
Mauritius,Tammy Torres,Curepipe Starlight,defender,63,36
Eritrea,Linda Marsh,Denden FC,goalkeeper,56,-48
Montenegro,Anthony Henderson,Rudar,midfielder,47,18
Tanzania,Adam Perry,Azam,defender,62,15
Italy,Kyle Daniels,Juventus,midfielder,54,33
Solomon Islands,Sherry Duncan,Henderson Eels,forward,67,71
Ukraine,Richard Powers,Dnipro-1,midfielder,39,38
Nigeria,Laura Schmitt,Akwa United,midfielder,56,59
Mongolia,Scott Martinez,Ulaanbaatar,goalkeeper,40,-49
Palau,Tammy Schneider,Lyon FC,midfielder,44,56
Belgium,Matthew Rodriguez,Club Brugge,goalkeeper,73,-75
United Kingdom,Amanda Cochran,Liverpool,forward,44,94
Mexico,Hunter Cruz,Monterrey,midfielder,53,41
United Kingdom,Daniel Barr,Arsenal,goalkeeper,66,-9
Timor-Leste,Stephanie Smith,Pontak,goalkeeper,69,-48
Ethiopia,David Hall,Bahir Dar Kenema,defender,66,71
Hungary,Teresa Brennan,Debrecen,forward,40,61
Antigua and Barbuda,April Hart,Hoppers FC,forward,46,100
Kuwait,Joshua Martinez,Al Salmiya,defender,67,77
Congo,Jennifer Stout,Etoile du Congo,forward,45,67
Nigeria,Todd Stone,Rivers United,goalkeeper,71,-53
Haiti,Ryan Weeks,Racing Club Haitien,defender,52,90
Poland,Thomas Wright,Wisla Krakow,forward,43,30
Pakistan,Joshua Brown,Pakistan Air Force,forward,58,59
Malawi,Julie Davis,Silver Strikers,midfielder,64,94
Guyana,Kimberly Rogers,Victoria Kings,midfielder,46,57
Equatorial Guinea,Timothy Wall,Sony de Ela Nguema,defender,71,40
Nicaragua,David Gonzales,Walter Ferretti,goalkeeper,63,-67
Namibia,Scott Murphy,Unam FC,defender,47,79
Libya,Richard Glover,Al Madina,forward,71,77
Jordan,John Melton,Al Faisaly,goalkeeper,56,-66
Senegal,Juan Alvarado,ASC Linguere,midfielder,41,37
Greece,Jesse Wright,OFI Crete,goalkeeper,67,-84
Saint Vincent and the Grenadines,Phillip Davis,Avenues United,goalkeeper,60,-66
Bulgaria,Eric Bond,Botev Plovdiv,goalkeeper,69,-1
Japan,Barbara Ramirez,Nagoya Grampus,midfielder,53,38
Sierra Leone,Allison Rodriguez,Kallon,goalkeeper,67,-11
Mexico,Joshua Hernandez,Leon,forward,63,62
Algeria,Kevin Burns,MC Oran,midfielder,63,41
Suriname,Jeffery Bates,Robinhood,goalkeeper,57,-35
Mongolia,David Brown,Athletic 220,forward,69,39
Algeria,Sean Green,ES Setif,midfielder,51,44
Bangladesh,Jason Haynes,Sheikh Russel,forward,61,42
Latvia,Susan Curry,Daugavpils,defender,64,41
Mongolia,Kristen Dillon,Athletic 220,goalkeeper,50,-16
Congo,Anthony Cantu,CARA Brazzaville,defender,64,31
Bhutan,Jared Buchanan,Thimphu City,goalkeeper,71,-29
United Arab Emirates,Clayton Morgan,Al Wahda,forward,66,45
Liberia,Henry Calderon,Nimba United,defender,58,1
Tanzania,Edward Miller,Simba,defender,57,44
Georgia,Brandon Blankenship,Saburtalo,midfielder,65,110
Malta,Joshua Murphy,Birkirkara,defender,50,27
Iran,Nicole Rice,Tractor,midfielder,50,1
Estonia,Kristin Nelson,Nomme Kalju,goalkeeper,66,-48
Guinea-Bissau,Travis Salinas,UDIB,goalkeeper,72,-33
Finland,Donald Hendricks,VPS,midfielder,57,17
Andorra,Jerry Rivera,Inter Club d'Escaldes,goalkeeper,78,-45
Indonesia,Melanie Lowe,PSM Makassar,defender,56,60
Moldova,Dana Nelson,Petrocub,midfielder,73,72
Andorra,Maria Castillo,FC Ordino,goalkeeper,48,-31
New Zealand,Kayla Garcia,Hamilton Wanderers,defender,41,53
Comoros,Nicholas Frank,Steal Nouvel,goalkeeper,54,-63
Tanzania,Andrew Jackson,Kagera Sugar,midfielder,58,75
Kazakhstan,John Ballard,Kairat,midfielder,83,56
Cyprus,Nancy White,Omonia,forward,55,62
Indonesia,Carlos Morrow,Persija Jakarta,forward,56,82
Palau,Elijah Spencer,Surangel Kings,forward,53,47
Guinea,Brian Flores,Hafia,midfielder,91,79
Belize,Alicia Lee,Belmopan Bandits,defender,72,63
Norway,Ms. Sherry Dixon,Brann,forward,53,73
Lithuania,Leslie Richardson,Banga,defender,48,103
Mozambique,Mark Robertson,Costa do Sol,defender,68,39
Burundi,Christopher Martinez,Aigle Noir,goalkeeper,63,-73
Somalia,Roberto Garcia,Jazeera,forward,70,27
Ghana,Emily Hunter,Bechem United,midfielder,40,52
Turkmenistan,Karen Williams,Ahal,midfielder,60,44
Lesotho,Richard Adams,Linare,forward,51,1
Romania,Katie Walker,UTA Arad,midfielder,54,71
Sri Lanka,Mark Lane,Java Lane,goalkeeper,86,-20
Switzerland,Alexis Parker,Lugano,goalkeeper,61,-22
Saint Kitts and Nevis,Kristin Malone,Garden Hotspurs,goalkeeper,60,-48
Ghana,Michael Stout,Bechem United,goalkeeper,69,-46
Costa Rica,Steven Johnson,San Carlos,midfielder,41,63
Armenia,Lauren Bennett,Ararat Yerevan,goalkeeper,50,-6
Uganda,Bailey Wood,Onduparaka,midfielder,60,31
Antigua and Barbuda,Donna Thompson,Old Road FC,goalkeeper,54,-29
Tanzania,Aaron Hawkins,Simba,goalkeeper,78,-91
United States,Jasmine Taylor,Philadelphia Union,forward,60,26
Slovenia,Alex Smith,Gorica,goalkeeper,71,-67
Zambia,Nichole Thompson,Zesco United,midfielder,43,27
Egypt,Paul Walker,Zamalek,defender,48,55
Uruguay,Courtney Johnson,Penarol,forward,64,60
Bhutan,Curtis Shaw,Transport United,forward,75,47
Iceland,Brenda Whitehead,Vikingur Reykjavik,defender,56,31
Grenada,Chelsea Lopez,Fontenoy United,forward,68,68
Portugal,Stephanie Stewart,Sporting CP,forward,47,33
Paraguay,Brittany Allen,Guarani,defender,62,31
Cape Verde,Brandon Morales,Batuque FC,defender,87,53
Algeria,Rachel Campbell,MC Oran,forward,67,56
San Marino,Steven Davila,Libertas,midfielder,49,1
Mongolia,Julia Gilbert,Athletic 220,goalkeeper,71,-18
Netherlands,Eric Perry,Twente,forward,46,70
Bahrain,Nicole Hernandez,Al-Najma,forward,79,65
Kenya,Larry Roy,Kariobangi Sharks,forward,60,63
Guinea-Bissau,Kevin Hardy,Estrela Negra,goalkeeper,51,-66
Brunei,Brooke Anderson,Indera SC,goalkeeper,74,-62
Cyprus,Alicia Jackson,Anorthosis,midfielder,69,33
Austria,Lisa Berger,Rapid Wien,goalkeeper,65,-19
Gambia,Nicholas Stevens,Real de Banjul,midfielder,61,6
Afghanistan,Amy Gallagher,Spin Ghar,midfielder,47,22
Thailand,William Nunez,Muangthong United,defender,70,60
Sao Tome and Principe,Timothy Swanson,Sporting Praia Cruz,defender,46,72
San Marino,Mary Wolfe,Murata,forward,83,74
Malawi,Jason Ramirez,Red Lions,midfielder,58,59
North Macedonia,Jacob Ray,Makedonija GP,defender,55,69
Jordan,Kimberly Long,Al Jazeera,midfielder,53,48
Finland,Jeff Austin,KuPS,goalkeeper,62,-20
Bahrain,Kathy Stewart,Al-Riffa,goalkeeper,48,-67
Saint Kitts and Nevis,Jennifer Walsh,Garden Hotspurs,midfielder,71,64
Liechtenstein,Sheri Vasquez,Balzers,defender,60,65
Burundi,Tiffany Watson,Musongati FC,forward,49,28
Central African Republic,Jordan Rodriguez,Tempete Mocaf,forward,45,1
El Salvador,Jacqueline Whitney,Platense,midfielder,59,32
Jordan,Sharon Harvey,Al Ramtha,goalkeeper,72,-84
Slovakia,David Peters,Slovan Bratislava,goalkeeper,48,-36
Gambia,Linda Smith,Brikama United,defender,65,43
Albania,Patricia Phillips,Teuta Durres,goalkeeper,74,-74
