Country,Name,Club,Position,Games,Goals
Syria,Chad Gill,Al Futowa,defender,45,65
Comoros,Brett Moyer,US Zilimadjou,midfielder,76,60
Morocco,Jonathan Carlson,Hassania Agadir,forward,55,70
Ethiopia,Stephen Oneal,Ethiopian Coffee,forward,74,104
Tajikistan,Krista Cox,CSKA Pamir,defender,76,79
Zimbabwe,Gary Woodward,Bulawayo Chiefs,defender,64,80
Austria,Tami Taylor,LASK,forward,53,25
Vietnam,Duane Clark,Hoang Anh Gia Lai,goalkeeper,70,-20
Equatorial Guinea,Cathy Smith,Sony de Ela Nguema,midfielder,57,45
Kyrgyzstan,Leslie Thompson,Abdysh-Ata,forward,62,51
Switzerland,Matthew Lopez,St. Gallen,defender,56,56
Romania,Julie Morrow,FCSB,defender,59,45
Ghana,Anthony Foster,Aduana Stars,midfielder,66,1
Timor-Leste,Patricia Johnson,Sport Laulara,defender,68,21
Central African Republic,Mary Ritter,Anges de Fatima,forward,68,84
Cuba,Jason Baxter,FC Cienfuegos,goalkeeper,60,-57
Eritrea,Frank Madden MD,Geza Banda,defender,67,64
Eritrea,Dr. Anthony Lyons,Al-Tahrir,defender,51,77
Saint Vincent and the Grenadines,Joseph Bell,Avenues United,defender,69,31
Paraguay,Laura Moreno,Libertad,defender,46,33
Turkmenistan,Sandra King,Kopetdag,goalkeeper,48,-25
Germany,Randy Phillips,Borussia Dortmund,goalkeeper,80,-71
Somalia,Karen Gomez,Jazeera,midfielder,72,78
Tanzania,Joseph Adkins,Azam,defender,57,34
Liberia,Michael King,Monrovia Club Breweries,forward,66,40
Morocco,Jeffrey Clark,Wydad Casablanca,goalkeeper,56,-76
Dominica,Elizabeth Webster,Bath Estate,forward,54,62
Lithuania,Elizabeth Parker,Panevezys,defender,54,45
Qatar,Kimberly Sharp,Al Duhail,goalkeeper,74,-27
Tanzania,Timothy Greer,Azam,midfielder,77,26
Eswatini,Christopher Cummings,Manzini Wanderers,goalkeeper,45,-18
United Arab Emirates,Victoria Anderson,Al Wahda,goalkeeper,38,-88
Comoros,Jessica Clements,Fomboni FC,midfielder,68,44
Estonia,Alexander Guerrero,Paide Linnameeskond,goalkeeper,64,-28
Rwanda,Natasha Thompson,APR,defender,45,22
Iraq,Steven Reed,Al Talaba,forward,64,52
Mauritius,Timothy Crawford,Bolton City,forward,59,68
Czech Republic,Victor Wang,Jablonec,goalkeeper,58,-40
Slovakia,Levi Johnson,Zemplin Michalovce,goalkeeper,80,-38
Saint Lucia,David Martinez,Marchand,goalkeeper,62,-51
Japan,Eric Smith,Yokohama F. Marinos,midfielder,48,55
Bosnia and Herzegovina,Terry Peck,Zeljeznicar,forward,61,6
Tonga,Mary Hill,Tupou College,midfielder,52,76
Uganda,Jessica Morrow,URA,forward,59,24
Eritrea,Ernest Lester,Al-Tahrir,midfielder,71,39
Bulgaria,Michael Morse,CSKA Sofia,forward,65,62
Grenada,Perry Bowman,Fontenoy United,midfielder,66,90
Brunei,Austin Sanchez,MS ABDB,defender,49,86
Senegal,Janet Stewart,Jaraaf,goalkeeper,57,-28
El Salvador,Amy Andrews,Aguila,goalkeeper,81,-45
Kenya,Sharon Perry,Kariobangi Sharks,defender,59,18
Cambodia,Joshua Short,ISI Dangkor Senchey,defender,66,69
Haiti,Amanda Chapman,Arcahaie,midfielder,67,34
Netherlands,Chelsea Anderson,Ajax,goalkeeper,60,-48
Uganda,Jim Chen,URA,forward,48,72
Sao Tome and Principe,Alicia Jacobs,Alianca Nacional,goalkeeper,63,-23
Armenia,Chad Hill,Ararat-Armenia,forward,77,66
Mauritania,Gregory Swanson,Gendrim,midfielder,50,70
Cape Verde,Robert Flores,Vitoria FC,defender,65,45
Micronesia,Wendy Allison,Weno,defender,58,91
China,Robert Brown,Guangzhou FC,goalkeeper,64,-40
Togo,Susan Estrada,Maranatha,midfielder,56,49
Austria,Nicole Herman,LASK,goalkeeper,54,-75
Austria,Benjamin Martinez DDS,Wolfsberger,goalkeeper,68,-41
Estonia,Anthony Sexton,Flora Tallinn,defender,62,47
Honduras,Nathaniel Peterson,Marathon,forward,66,62
Paraguay,Stephanie Knight,Sportivo Luqueno,defender,68,42
Lithuania,Jeffrey Mcintosh,Kauno Zalgiris,midfielder,96,5
Austria,Bonnie Stuart,Red Bull Salzburg,forward,67,33
Tanzania,Brandon James DDS,Mbeya City,goalkeeper,66,-14
Bulgaria,Michael Gordon,Cherno More,goalkeeper,64,-71
Lesotho,Stephen Cross,Linare,midfielder,56,61
Bosnia and Herzegovina,Madison Solis,Radnik Bijeljina,goalkeeper,57,-42
Guyana,Thomas Hamilton,Ann's Grove United,forward,52,43
Mauritania,Tammy Skinner,FC Tevragh Zeina,forward,49,53
Rwanda,Jason Fowler,Police,goalkeeper,61,-61
Equatorial Guinea,Mrs. Joanna Wall,Dragón FC,defender,59,76
Egypt,Michelle Griffin,Al Masry,forward,66,52
Russia,Brian Mitchell,Spartak Moscow,forward,60,72
Saudi Arabia,Marisa Rivera,Al Fateh,midfielder,51,15
Poland,Cathy Walls,Piast Gliwice,goalkeeper,43,-57
Turkmenistan,John Bell,Nebitchi,defender,54,49
Namibia,Samantha Campbell,Civics,defender,59,58
Tonga,Angela Alvarado,Lotoha'apai,midfielder,54,39
Croatia,Mr. Billy Hill,Rijeka,defender,75,71
Iceland,Ashley Waller,KA,midfielder,52,52
Maldives,Christian Kelley,Club Eagles,defender,61,11
Panama,Kiara Robinson,Plaza Amador,midfielder,73,32
Ethiopia,Larry Bridges,Fasil Kenema,goalkeeper,67,-27
Solomon Islands,Chad Greer,Real Kakamora,forward,59,34
Slovakia,Angela Higgins,MSK Zilina,defender,63,36
Mozambique,Connie Doyle,Ferroviario Maputo,defender,46,9
South Sudan,Patricia Simmons,Malakia,forward,70,105
Belize,Michelle Rose,Placencia Assassins,forward,68,39
Botswana,Alexa Hudson,Security Systems,forward,68,40
Guinea-Bissau,Dawn Scott,Sporting Bissau,goalkeeper,66,-28
Greece,Mrs. Amy Palmer DDS,PAOK,defender,68,114
Saint Lucia,Olivia Adams,Anse La Raye,midfielder,36,53
Argentina,Michael Bowen,Estudiantes,defender,51,39
Brunei,Troy Irwin,Kasuka FC,midfielder,45,53
Portugal,Thomas Bradford,Sporting CP,midfielder,66,12
New Zealand,Lydia Parker,Waitakere United,defender,75,92
United Kingdom,Karen Luna,Arsenal,defender,50,48
Tajikistan,Johnny Adams,Fayzkand,midfielder,65,47
Timor-Leste,Jonathan Garner,FC Lalenok United,forward,61,27
Bosnia and Herzegovina,Paul Soto,Sarajevo,goalkeeper,80,-85
Bosnia and Herzegovina,Anthony Rodriguez,Radnik Bijeljina,defender,67,52
Samoa,Robin Holmes,Vaivase-tai,defender,57,37
Senegal,Stephanie Love,Teungueth,midfielder,72,73
Indonesia,Pamela Brown,Persib Bandung,forward,71,51
Libya,Benjamin Fisher,Al Hilal,defender,50,3
Guatemala,James Bryant,Santa Lucia,forward,46,56
New Zealand,Amy Patrick,Auckland City,defender,53,37
Somalia,Michaela Frazier,Jazeera,defender,48,85
Malaysia,Manuel Allen,Selangor,forward,47,56
Venezuela,Thomas Taylor,Aragua,defender,75,25
Sierra Leone,Brian Schultz,Old Edwardians,defender,60,40
Haiti,Samuel Kelly,Arcahaie,forward,61,77
Nauru,Jamie Hale,Yaren,midfielder,60,54
Argentina,Tyrone Lopez,Velez Sarsfield,midfielder,59,61
Tanzania,Matthew Sanchez,Azam,midfielder,60,24
Comoros,Travis Fox,Coin Nord,goalkeeper,61,-37
Switzerland,Sonya Mendoza,Young Boys,defender,64,41
Angola,Mark Rodriguez,Academica do Lobito,defender,58,52
Trinidad and Tobago,Maria Williams,Club Sando,goalkeeper,53,-72
Djibouti,Shane Lara,AS Port,goalkeeper,51,-43
Zambia,Michael Sandoval,Lumwana Radiants,forward,58,1
Azerbaijan,Julie Watts,Sabah,goalkeeper,48,-96
Yemen,Kathryn Bennett,Al Shaab Ibb,forward,51,19
Myanmar,Benjamin Patterson,ISPE,goalkeeper,44,-14
Syria,Jack Richmond,Al Karamah,forward,70,63
Rwanda,Gary Christensen,Gasogi United,midfielder,70,78
Jordan,Sharon Contreras,Al Salt,defender,67,43
Hungary,Emma Watson,Kisvarda,forward,64,15
Nepal,Thomas Perez,Jawalakhel,defender,59,62
United Kingdom,Michael Sullivan,Tottenham,midfielder,52,52
Central African Republic,Alicia Hernandez,Tempete Mocaf,forward,52,28
Spain,Valerie Tucker,Sevilla,forward,56,41
Czech Republic,Rachel Vaughn,Bohemians 1905,midfielder,77,23
Paraguay,Joshua Wilson,Cerro Porteno,goalkeeper,60,-31
Central African Republic,Dustin White,ASDR,midfielder,71,66
South Sudan,Glenn Moran,Al Hilal Wau,forward,71,68
Tajikistan,Teresa Gonzalez,Fayzkand,forward,44,45
San Marino,Juan Cameron,La Fiorita,defender,56,81
Israel,Andre Clark,Maccabi Haifa,forward,74,46
Ireland,Mr. Terry Williams,Sligo Rovers,midfielder,50,102
Brunei,Shelia Hill,Tabuan Muda,goalkeeper,47,-49
Libya,Emily Bailey,Al Akhdar,defender,51,39
Togo,Mary Jackson,Dynamic Togolais,midfielder,52,13
Korea (South),Charles Thomas,Ulsan Hyundai,midfielder,68,57
Romania,Joel Wagner,Rapid Bucuresti,goalkeeper,71,-56
Laos,Sheila Rodriguez,Savannakhet,midfielder,47,61
Mauritius,Ashley Weber,Flacq United,midfielder,59,62
Belgium,Jeanette Gibson,Antwerp,defender,64,22
Samoa,Vanessa Simmons,Vaipuna,forward,55,61
Denmark,Sarah Price,Viborg,goalkeeper,58,-20
Qatar,Robert Tucker,Al Rayyan,goalkeeper,58,-101
Lebanon,Joshua Krueger,Al Ahed,defender,73,52
Congo,Billy King,AC Leopards,forward,65,45
Barbados,Hector Rivera,Weymouth Wales,goalkeeper,70,-26
Romania,Janice Hoffman,UTA Arad,goalkeeper,47,-52
Kuwait,John Schroeder,Al Qadsia,midfielder,85,58
Trinidad and Tobago,Sarah Barnett,W Connection,midfielder,55,31
Sri Lanka,Jennifer Hall,Defenders,goalkeeper,59,-31
India,Rebecca Bass,Jamshedpur FC,midfielder,64,29
Lebanon,Jaime Evans,Al Ahed,forward,72,47
Nauru,Michael Wilson,Yaren,defender,63,83
Israel,Jared Ray,Bnei Sakhnin,defender,62,85
Oman,Mariah Munoz,Dhofar,forward,66,27
Namibia,Anita Fisher,Blue Waters,defender,50,44
Nepal,Victoria Clark,Sankata,forward,59,60
Kazakhstan,David Murray,Tobol,defender,47,87
Guinea-Bissau,Tammy Vargas MD,FC Cantchungo,forward,50,65
Solomon Islands,James Moses,Real Kakamora,goalkeeper,74,-23
Eswatini,Lindsey Boyd,Milling Hotspurs,goalkeeper,43,-42
Finland,Tammy Williams,KuPS,defender,75,52
Pakistan,Michael Thomas,WAPDA,goalkeeper,63,-74
Mexico,Jeffrey Ramos,Pumas UNAM,forward,69,42
Azerbaijan,Justin Scott,Kapaz,midfielder,82,88
Brazil,Crystal Rodriguez,Sao Paulo,goalkeeper,52,-87
Costa Rica,Eric Bates,Santos de Guapiles,midfielder,36,52
Mauritania,Lisa Bradley,Gendrim,forward,63,22
Chile,Julie Pittman,Huachipato,forward,53,40
Yemen,Terri Miller,Al Tadamon,defender,72,17
South Sudan,Tiffany Davis,Atlabara,forward,63,51
Monaco,Justin Jackson,La Condamine,forward,69,14
Slovakia,Kari Martinez,Spartak Trnava,midfielder,70,72
Vietnam,Danielle Elliott,Hai Phong,forward,71,66
Andorra,Holly Wallace,FC Ordino,midfielder,62,18
Venezuela,Scott Brown,Aragua,midfielder,76,50
Djibouti,Robert Guzman,Equipe Nationale,goalkeeper,70,-34
Jordan,Kimberly Williams,Al Faisaly,midfielder,45,91
El Salvador,John Henry,Alianza,defender,55,67
Argentina,Carl Brown,Velez Sarsfield,forward,65,68
United Arab Emirates,Lauren Pineda,Al Ain,midfielder,48,85
Sweden,Joseph Harrison,Hacken,midfielder,63,43
Togo,George Perez,Kotoko,forward,37,64
Angola,Amber Mcdaniel,Academica do Lobito,forward,70,63
Iran,Sean Sanchez,Mes Rafsanjan,forward,59,64
Sri Lanka,Gregory Atkins,Blue Star,midfielder,60,49
Bangladesh,Thomas Gardner,Rahmatganj,midfielder,62,25
Fiji,Melinda Smith,Nadi FC,defender,73,70
Guinea,Francisco Scott,Fello Star,forward,49,8
United Arab Emirates,Christopher Hester,Al Wasl,midfielder,51,27
Bulgaria,Jesse Lambert,CSKA Sofia,forward,70,104
Fiji,James Chaney,Nadi FC,defender,65,69
India,Brad Ramirez,ATK Mohun Bagan,midfielder,74,81
Paraguay,Barbara Jones,Sportivo Luqueno,forward,42,58
Seychelles,Kathy Horne,St Michel United,goalkeeper,55,-12
Russia,Sean Fisher,Spartak Moscow,midfielder,69,49
Angola,Bobby Johnson,Interclube,forward,47,52
Oman,Christine Robles,Al Seeb,midfielder,68,13
Liberia,Ashley Oliver,Monrovia Club Breweries,goalkeeper,59,-32
Liechtenstein,Jeffrey Gardner,Eschen/Mauren,forward,60,94
France,Jason Johnson,Rennes,defender,54,41
Hungary,Matthew Davis,Debrecen,midfielder,34,69
Guyana,Connor White,Fruta Conquerors,defender,59,37
Congo,Cynthia Olsen,Diables Noirs,forward,60,1
Central African Republic,Rachel Carr,Sica Sport,goalkeeper,74,-92
Vanuatu,Michael Smith,Amicale,forward,72,49
Chad,Richard Scott,Renaissance,defender,53,56
Ethiopia,Tiffany Peterson,St. George,goalkeeper,74,-35
Netherlands,Courtney Travis,AZ Alkmaar,forward,71,26
Liechtenstein,John Vasquez,Eschen/Mauren,defender,78,64
Turkey,Elizabeth Olson,Basaksehir,forward,68,22
Central African Republic,Amanda Richards,Diamant,defender,64,50
Kazakhstan,Emma Lowe,Astana,midfielder,53,1
Somalia,Amanda Warren,Banaadir Telecom,defender,47,33
Andorra,Samantha Williams,UE Sant Julia,goalkeeper,73,-12
Zimbabwe,Scott Cunningham,Bulawayo Chiefs,midfielder,46,77
Venezuela,Jonathan Jones,Monagas,forward,67,49
Russia,Vanessa Robinson,Dinamo Moscow,forward,61,37
Mongolia,Darlene Jones,Khoromkhon,defender,74,43
Iraq,Tyler Jones,Al Quwa Al Jawiya,forward,55,54
Colombia,Dr. Jessica Wright MD,Once Caldas,goalkeeper,63,-73
Yemen,Amber Stephens,Al Ahli Sanaa,midfielder,51,61
Chile,Tyrone Fuller,Cobresal,forward,65,73
Saint Lucia,Mary Andrews,Marchand,forward,60,24
Iceland,James Hayes PhD,FH,goalkeeper,62,-67
Greece,Timothy Griffith,OFI Crete,goalkeeper,46,-90
San Marino,David Robinson,Pennarossa,defender,64,13
Cuba,Margaret Lopez,FC Pinar del Rio,midfielder,60,31
Moldova,Aaron Garner,Milsami,forward,74,53
Tuvalu,Michelle Cochran,Lakena United,defender,70,33
Sierra Leone,Kenneth Campbell,Kallon,forward,65,52
Japan,Sean Torres,Yokohama F. Marinos,midfielder,66,60
Vietnam,Karla James,Nam Dinh,forward,58,38
Mali,Angelica Brown,COB,defender,38,42
Sao Tome and Principe,Stephanie Walsh,Santana,forward,60,14
Azerbaijan,Michael Cook,Neftchi Baku,defender,46,39
Egypt,Reginald Fowler,Ismaily,midfielder,70,1
Belarus,Amanda Blevins,Torpedo Zhodino,forward,55,49
Vanuatu,Timothy Lee,Yatel,defender,60,71
Ghana,Michael Daniels,Ashanti Gold,goalkeeper,50,-31
Argentina,Christina Walton,Independiente,defender,47,34
Chad,Tara Dunn,AS CotonTchad,midfielder,53,20
Portugal,Amy Hobbs,Braga,goalkeeper,69,-47
Algeria,Meredith Williams,JS Kabylie,forward,67,35
Sri Lanka,Jenny Johnson,Java Lane,defender,69,17
Kyrgyzstan,Sandra Myers,Alay Osh,goalkeeper,59,-20
Armenia,James Weber,Ararat Yerevan,goalkeeper,63,-81
Bolivia,Jeremy Griffin,Jorge Wilstermann,goalkeeper,61,-56
Gambia,Rhonda Lamb,Brikama United,forward,58,38
Bahrain,Dana Pitts,Al-Ahli,forward,49,50
Philippines,Madison Villanueva,ADT,forward,48,1
Niger,Christopher Mays,Douanes,midfielder,57,22
Jamaica,Debra Alvarez,Portmore United,defender,50,25
Romania,Scott Wong,Universitatea Craiova,midfielder,67,88
Nauru,Marie Rodriguez,Yaren,midfielder,70,33
El Salvador,James Barnes,FAS,forward,49,29
Yemen,Katherine Cordova,Al Shula,goalkeeper,66,-36
Russia,Lynn Montgomery,Zenit,forward,62,43
Andorra,Maria Gilbert,UE Engordany,goalkeeper,39,-38
Benin,Leroy Gutierrez,AS Cotonou,midfielder,77,77
Bhutan,Maria Santana,Transport United,defender,50,95
Grenada,Jaime Spears,Hurricane FC,forward,35,63
Dominica,Karen Adkins,Bath Estate,defender,58,31
Comoros,Mary Brown,Ajax de Hahaya,forward,65,48
Egypt,Susan Garrison,Zamalek,midfielder,35,99
Belize,Richard Thompson,Wagiya FC,goalkeeper,57,-55
Bolivia,Brian Nguyen,Bolivar,forward,57,28
Maldives,Richard Ortega,Club Eagles,goalkeeper,50,-42
Turkey,Willie Carr,Fenerbahce,midfielder,43,11
Tajikistan,Janet Bradshaw,Fayzkand,goalkeeper,63,-76
Peru,Sandra Ortiz,Sporting Cristal,goalkeeper,56,-49
Kyrgyzstan,Gary Booker,Kara-Balta,defender,59,34
Lithuania,Jeffery Burns,Suduva,defender,69,35
Cuba,Rebecca Hawkins,FC Santiago,midfielder,59,50
South Sudan,Tracy Le,Atlabara,midfielder,82,37
Israel,Christopher Morris,Maccabi Netanya,goalkeeper,66,-78
Yemen,Kevin Lee,Al Tadamon,midfielder,58,7
Guinea-Bissau,Jeffrey Kelly,Sporting Bissau,goalkeeper,55,-32
Bulgaria,Jeremy Black,Lokomotiv Plovdiv,forward,75,73
Guyana,Mark Parsons,Fruta Conquerors,forward,44,48
United Kingdom,Raymond Mccann,Arsenal,forward,55,64
Seychelles,Julia Burgess,Anse Reunion,forward,75,53
Vanuatu,Andrea Ward,Tupuji Imere,forward,67,77
Vietnam,Dale Glass,Binh Duong,goalkeeper,55,-20
Saint Lucia,Tammy Johnson,VSADC,goalkeeper,64,-57
Afghanistan,Ashley Ford,Simorgh Alborz,midfielder,71,36
Tuvalu,Linda Moore,Manu Laeva,forward,47,65
Qatar,Kari Carrillo,Al Arabi,defender,58,7
Chile,Jacob Wilson,Cobresal,midfielder,59,33
Liechtenstein,Diane Larsen,Balzers,midfielder,62,49
Turkey,Steven Lewis,Fenerbahce,defender,82,8
Israel,Elizabeth Walls,Maccabi Tel Aviv,forward,66,78
Panama,Mr. Thomas Reeves Jr.,Arabe Unido,forward,48,23
Austria,Joshua Best,Rapid Wien,goalkeeper,61,-46
Argentina,Benjamin Thompson,Boca Juniors,forward,55,1
South Sudan,Carolyn Ingram,Malakia,midfielder,60,58
Mauritius,Patrick Fisher DDS,Curepipe Starlight,forward,55,48
Mexico,Jonathan Baird,America,defender,53,47
Grenada,Mary Scott,St. John's Sports,forward,43,47
Austria,Wesley Leonard,Red Bull Salzburg,midfielder,55,7
Bahrain,Brittany Marsh,Al-Riffa,goalkeeper,71,-81
Luxembourg,Michael Horton,Progres Niederkorn,forward,56,88
Oman,Michelle Duncan,Al Suwaiq,midfielder,75,20
France,William Lowe,Paris Saint-Germain,forward,59,92
Norway,Anthony Bailey MD,Rosenborg,goalkeeper,74,-41
Bahrain,Teresa Abbott,East Riffa,goalkeeper,48,-57
Burkina Faso,Michael Clark,ASFA Yennega,goalkeeper,52,-26
Chad,Mallory Lee,Postel 2000,forward,85,11
Equatorial Guinea,Andrew Lewis,Dragón FC,goalkeeper,62,-54
Syria,Megan Pollard,Al Karamah,midfielder,50,20
Tunisia,Lori Hart,Etoile du Sahel,goalkeeper,52,-69
Morocco,Jennifer Hahn,FUS Rabat,midfielder,51,61
Malaysia,Tiffany Raymond,Selangor,forward,55,86
Saint Vincent and the Grenadines,Christine Riddle,Camdonia Chelsea,defender,50,28
Zimbabwe,Jill Hall,CAPS United,goalkeeper,40,-68
Micronesia,Laura Garcia,Chuuk,forward,64,42
Egypt,Michael Reed,Ceramica Cleopatra,forward,64,67
Uruguay,Kristina Oliver,Boston River,defender,56,52
Germany,Lauren Hendricks,Bayer Leverkusen,defender,54,37
Denmark,Jesse Reid,Viborg,goalkeeper,48,-22
Malta,Nichole Moses,Floriana,midfielder,59,47
Syria,Stacie Sellers,Al Jaish,defender,51,90
Switzerland,Jeffrey Gonzalez,Lugano,defender,47,58
Morocco,Aaron Blanchard,Wydad Casablanca,forward,57,18
Panama,Carolyn Wise,Arabe Unido,defender,55,75
Antigua and Barbuda,Michael Richardson,Old Road FC,forward,50,34
Andorra,Michelle Suarez,FC Ordino,defender,45,62
India,Douglas Ford,Bengaluru FC,midfielder,54,84
Italy,Luis Cole,AC Milan,midfielder,44,34
Suriname,Amber Vincent,Notch,midfielder,42,59
Gabon,Amy Thomas,Missile FC,midfielder,60,30
Cape Verde,Robin Austin,Derby FC,forward,53,60
Turkmenistan,Caroline Brown,Altyn Asyr,defender,50,18
Pakistan,William Wilson,Pakistan Air Force,defender,54,7
Norway,James Roberts,Rosenborg,forward,39,43
Sierra Leone,Renee Williams,Kallon,goalkeeper,55,-25
Burkina Faso,Lori Castillo,Rahimo FC,goalkeeper,51,-57
Slovakia,Shannon Cline,MSK Zilina,goalkeeper,59,-62
Honduras,Samuel Browning,Olimpia,goalkeeper,37,-57
Bulgaria,Robert Mccullough,Lokomotiv Plovdiv,goalkeeper,59,-33
Senegal,Miranda Wells,ASC Linguere,forward,62,104
Saint Vincent and the Grenadines,Benjamin Payne,Jebelle,midfielder,68,65
Mali,Margaret Shaw,Djoliba,midfielder,65,80
Kuwait,Jeffrey Powell,Al Qadsia,midfielder,67,95
Korea (South),William Nguyen,Daegu FC,midfielder,77,64
Fiji,Kimberly Castillo,Lautoka FC,defender,48,55
Estonia,Sonia Nichols,Flora Tallinn,midfielder,58,12
Saudi Arabia,Katherine Rhodes,Al Ahli,goalkeeper,76,-81
Namibia,Rachel Johnson,Black Africa,forward,73,51
Laos,Adam Johnson,Lao Toyota,midfielder,46,72
Bangladesh,Isaac Hall,Mohammedan SC,forward,57,31
Kiribati,Ryan Odom,Makin,goalkeeper,52,-79
Ukraine,Kyle Fisher,Rukh Lviv,midfielder,46,71
Syria,Natalie Ellison,Al Futowa,forward,78,42
Libya,Carl Mcgee,Al Nasr,midfielder,44,66
Saint Lucia,Brett Taylor,VSADC,goalkeeper,87,-71
Sri Lanka,Brandon Alexander,Java Lane,midfielder,45,20
Myanmar,Raven Dougherty,Hanthawaddy United,forward,46,39
Comoros,April Morrison,Volcan Club,defender,51,32
Korea (North),Stephen Norman,Kigwancha,goalkeeper,57,-95
Sierra Leone,Christina Allen,Bo Rangers,defender,75,77
Canada,Tara Hall,Valour FC,goalkeeper,59,-85
Romania,Darius Bell,FCSB,goalkeeper,59,-68
Iran,Christopher Smith,Persepolis,forward,51,42
Guinea,Jose Gray,AS Kaloum,defender,73,48
Azerbaijan,Toni Garcia,Kapaz,midfielder,65,36
Uruguay,Deborah Duncan,Penarol,defender,61,42
Vanuatu,Meghan Calderon,Mauwia,forward,61,38
Liberia,Allen Patterson,Watanga,midfielder,56,61
Thailand,Carl Soto,Ratchaburi,forward,59,24
Lithuania,Kimberly Woods,Zalgiris Vilnius,goalkeeper,53,-21
Namibia,Natasha Santana,Tura Magic,forward,47,64
Malaysia,Ryan Miller,Sabah,goalkeeper,66,-38
Estonia,Dr. Evan Wheeler,Levadia Tallinn,midfielder,63,49
Syria,Kristi Campos,Al Wahda,defender,65,69
Czech Republic,Lori Turner,Slavia Prague,goalkeeper,56,-62
Peru,Shannon James,Melgar,goalkeeper,78,-79
Sri Lanka,Luke Jones,Ratnam,defender,80,78
Barbados,William Jackson,Brittons Hill,defender,80,69
Slovenia,Michelle Moses,Olimpija Ljubljana,defender,82,72
Nauru,Helen Russell,Boe,forward,48,105
Mauritania,Cindy Byrd,ACS Ksar,midfielder,57,51
Micronesia,Anne Carter,Kosrae,defender,64,65
Iceland,John Pearson,Stjarnan,goalkeeper,47,-34
Korea (North),Steven Powers,Pyongyang City,defender,55,46
Thailand,Heather Torres,BG Pathum United,forward,48,17
Turkey,Karina Fernandez,Galatasaray,defender,67,56
Antigua and Barbuda,Rebecca Leach,Five Islands FC,forward,59,117
Guatemala,Cindy King,Santa Lucia,defender,49,9
Iceland,Edwin Harrison,Vikingur Reykjavik,midfielder,74,32
Oman,Antonio Griffith,Sohar,goalkeeper,51,-87
Suriname,Karen Ross,Leo Victor,defender,52,36
Malta,Lisa Gibson,Gzira United,midfielder,56,7
China,Gregory Soto,Shandong Taishan,forward,63,29
Netherlands,Rebecca Jones,Vitesse,midfielder,66,44
Antigua and Barbuda,Brian Mcgee,Empire FC,midfielder,72,49
Libya,Lori Olson,Al Tahaddy,midfielder,50,87
Bangladesh,Jennifer Wallace,Rahmatganj,midfielder,67,47
Colombia,Zachary Smith,Junior,forward,65,55
Guatemala,Cynthia Sanchez,Santa Lucia,goalkeeper,75,-78
Tonga,Kimberly David,Ngele'ia,goalkeeper,51,-67
Gambia,Cody Alexander,Fortune FC,midfielder,73,70
Saudi Arabia,Jennifer Obrien,Al Shabab,goalkeeper,55,-38
Palau,Tracey Rodriguez,Belau Kanu Club,midfielder,46,67
Nicaragua,Samantha Martinez,ART Municipal Jalapa,forward,53,33
