Country,Name,Club,Position,Games,Goals
France,Alicia Bryant,Rennes,midfielder,68,75
Bangladesh,Amy Oconnell,Brothers Union,forward,64,45
Sudan,Susan Robertson,Al Shorta,midfielder,38,35
Italy,Nathan Cook,Fiorentina,midfielder,65,20
Jamaica,Amanda Horne,Harbour View,forward,57,65
Ghana,Jody Nguyen,Bechem United,forward,46,77
Liechtenstein,Debra Harris,Schaan,midfielder,48,42
Turkey,Kurt Johnson,Antalyaspor,defender,50,65
Solomon Islands,David Coleman,Solomon Warriors,midfielder,65,24
Qatar,Isaiah Thomas,Al Rayyan,defender,54,51
Jordan,Kyle Morrow,Al Wehdat,midfielder,53,34
Ecuador,Cassidy Johnston,Independiente del Valle,goalkeeper,81,-6
Trinidad and Tobago,Tyler Green,Defence Force,defender,71,36
Chad,Brian Le,AS Moundou,forward,71,38
Mongolia,Richard Ellis,Ulaanbaatar City,goalkeeper,53,-64
Ukraine,Melissa Ruiz,Dnipro-1,defender,59,53
China,Cassidy Ortiz,Tianjin Jinmen Tiger,defender,48,17
Yemen,Kimberly Romero,Al Wehda Sanaa,goalkeeper,36,-40
Kuwait,Raymond Wright,Al Salmiya,midfielder,53,69
Qatar,Melissa Garrett,Al Arabi,goalkeeper,33,-52
Algeria,Mary Brennan,CS Constantine,defender,76,12
Chad,Nicole Thompson,Postel 2000,forward,63,68
Iraq,Eric Wright,Al Zawraa,midfielder,54,61
Turkey,Jason Avila,Fenerbahce,midfielder,57,49
Kenya,Richard Crane,Bandari,defender,52,42
Ghana,Garrett Ramirez,Great Olympics,defender,48,79
Thailand,Abigail Holt,Ratchaburi,defender,47,46
Yemen,Brandon Merritt,Al Ahli Sanaa,midfielder,62,51
Bolivia,Gary Farmer,Jorge Wilstermann,midfielder,56,48
Ukraine,Steven Carter,Kolos Kovalivka,defender,85,79
Argentina,Stephanie Johnson,River Plate,forward,53,47
Uruguay,Adrienne Wolfe DVM,Penarol,forward,45,71
Myanmar,Kenneth Marsh,Rakhine United,forward,56,61
Nicaragua,Kelly Guerrero,UNAN Managua,forward,80,52
Benin,Amy Walker,Ayema FC,midfielder,59,49
Myanmar,Raymond Hall,Ayeyawady United,forward,49,98
Uruguay,Tracey Foley,Danubio,forward,44,55
Panama,Matthew Green,San Francisco,defender,55,45
South Africa,Melissa Frazier,Cape Town City,midfielder,79,80
Kyrgyzstan,Aaron Hendricks,Alga Bishkek,midfielder,64,50
Egypt,Matthew Finley,Zamalek,forward,58,41
Papua New Guinea,Tony Alexander,Gulf Komara,midfielder,78,22
Qatar,Sean Wu,Al Duhail,goalkeeper,56,-48
North Macedonia,Stephanie Barnes,Struga,midfielder,55,74
Albania,Paul Miller,Dinamo Tirana,defender,56,48
Sudan,Angela Perez,Al Merreikh,forward,69,86
Pakistan,Jordan Allison,Karachi Port Trust,goalkeeper,67,-66
Denmark,Abigail Allen,Nordsjaelland,midfielder,61,2
Philippines,Cheryl Davidson,Mendiola,forward,55,48
Kyrgyzstan,Thomas Abbott,Ilbirs Bishkek,defender,50,74
Brazil,Mark Reed,Palmeiras,goalkeeper,53,-65
Namibia,Krystal Cox,Young African,midfielder,73,46
Congo,Nathan Peterson DVM,Inter Club,defender,56,78
Greece,Anthony Conley,AEK Athens,forward,56,59
Costa Rica,Anthony Harris,Deportivo Saprissa,goalkeeper,57,-66
Switzerland,Stephanie Meyer,Luzern,defender,70,16
Barbados,Kelsey Roach,Weymouth Wales,defender,63,84
Germany,Lindsay Cook,Bayern Munich,goalkeeper,49,-66
Australia,Tyler Gray,Perth Glory,midfielder,69,53
Armenia,Gabriel Gates,Ararat-Armenia,forward,48,46
Panama,Allison Flores,Atletico Chiriqui,forward,52,81
Uruguay,Gabriel Sheppard,Nacional,midfielder,53,17
Croatia,Tyler Brown,Rijeka,forward,64,30
Switzerland,Julia Stewart,Basel,forward,58,68
Cape Verde,Theresa Holmes,Vitoria FC,defender,51,55
Switzerland,Taylor Walton,Lugano,forward,80,54
Sweden,Ellen Best,Hacken,goalkeeper,38,-27
Finland,Mr. Brian Davis,Inter Turku,defender,83,90
Madagascar,Anna Murphy,AS Adema,goalkeeper,62,-28
Korea (North),Fred Zimmerman,Sobaeksu,defender,63,92
Lesotho,Jennifer Carney,LMPS,forward,46,43
South Sudan,Antonio Walls,Al Hilal Wau,midfielder,59,71
Poland,Travis Kerr,Legia Warsaw,defender,32,47
Bangladesh,Ann Morgan,Mohammedan SC,goalkeeper,61,-83
Montenegro,Loretta Hoffman,Buducnost,midfielder,59,40
Panama,Micheal Santiago,Atletico Chiriqui,midfielder,57,36
Dominican Republic,Gregory Thomas,Cibao FC,defender,57,57
Turkey,Dr. Alexander Santiago,Galatasaray,midfielder,74,62
Switzerland,Garrett Wilson,Servette,defender,62,48
Malta,Clifford Kirby,Birkirkara,defender,58,46
Tonga,Kathleen Atkins,Veitongo,midfielder,54,63
Kazakhstan,Jeffrey Butler,Kyzylzhar,defender,65,36
Jamaica,Sheila Martinez,Waterhouse,defender,74,69
Jamaica,Julie Jimenez,Harbour View,goalkeeper,49,-60
Bolivia,Julie Kaufman,Oriente Petrolero,midfielder,65,34
Nicaragua,Patrick Hayes,Real Esteli,forward,60,45
Jamaica,Michele Hill,Harbour View,forward,68,64
Argentina,Amanda Hughes,River Plate,defender,53,23
Philippines,Brooke Wilson,Stallion Laguna,defender,82,60
Finland,Danny Moore,KuPS,goalkeeper,78,-32
Kazakhstan,Jeremy Mckee,Tobol,forward,66,27
Morocco,Michael Henderson,Hassania Agadir,defender,54,38
Armenia,Adrian Figueroa,Pyunik,forward,55,41
Suriname,Jordan Wilson,Leo Victor,midfielder,68,25
Ecuador,Jesse Williamson,Emelec,defender,75,53
South Africa,Gregory Moore,Mamelodi Sundowns,forward,82,14
Ghana,Heather Olson,Medeama,midfielder,61,42
Cuba,Troy Lee,FC Camaguey,goalkeeper,55,-60
Albania,Elizabeth Johnson,KF Tirana,goalkeeper,61,-19
Sweden,Aaron Franklin,Norrkoping,defender,55,24
Poland,Jessica Jacobs,Lech Poznan,goalkeeper,61,-67
Nauru,Christina Black,Nauru FC,goalkeeper,47,-70
Sierra Leone,Donald Miller,Bo Rangers,defender,53,39
Sierra Leone,Dawn Garcia,Kallon,goalkeeper,71,-47
Romania,Daniel Sloan,Sepsi,defender,63,82
Bahrain,Adam Farmer,Al-Ahli,forward,33,24
Indonesia,Daryl Morgan,Arema FC,defender,56,60
Australia,Lindsay Perez,Adelaide United,goalkeeper,64,-54
Netherlands,Richard Harris,Twente,defender,71,11
Mauritius,Debra Anderson,Flacq United,defender,67,48
El Salvador,Jeffrey Duke,Jocoro,defender,60,69
Monaco,Sarah Bryant,Jeunesse d'Antibes,midfielder,62,83
Liechtenstein,Kara Rodriguez,Triesen,forward,62,59
Monaco,Mr. Todd Martinez,Monaco II,forward,63,50
Thailand,Ronald Bass,Ratchaburi,midfielder,59,53
Rwanda,Kevin Turner,Gasogi United,forward,50,64
Mauritania,Valerie Lynch,Nouadhibou,goalkeeper,54,-87
Canada,Katherine Hernandez,Pacific FC,forward,41,44
Turkmenistan,Eric Stewart,Ahal,forward,53,33
Burkina Faso,Kimberly Walton,Salitas FC,defender,43,40
Netherlands,Jennifer Schwartz,PSV,goalkeeper,35,-68
North Macedonia,Jennifer Lee,Sileks,defender,63,47
Rwanda,Jon Cuevas,Gasogi United,forward,52,61
Namibia,Lee Johnson,Blue Waters,defender,73,101
Zambia,John Shaw,Zesco United,defender,70,29
Mozambique,Lisa Rollins,Ferroviario Beira,forward,47,25
Marshall Islands,Hector Hendrix,Jaluit FC,midfielder,83,2
Barbados,Emily Whitaker,Ellerton FC,goalkeeper,34,-4
Uruguay,Anthony Hughes,Fenix,forward,69,55
Mauritania,Jessica Mullins,Nouadhibou,forward,48,57
Eswatini,Jamie Clark,Malanti Chiefs,forward,52,27
Thailand,Ms. Angela White,Muangthong United,midfielder,55,54
Portugal,Lisa Meyer,Porto,goalkeeper,41,-53
Barbados,Kimberly Wolfe,Bridgetown FC,goalkeeper,61,-27
Madagascar,Mr. Victor Phillips,Fosa Juniors,midfielder,59,30
Cuba,Jennifer Patel,FC Cienfuegos,goalkeeper,59,-51
Indonesia,David Austin,Persebaya Surabaya,defender,72,13
Mali,Michael Watson,Onze Createurs,midfielder,55,30
Egypt,Deborah Burke,Al Ahly,midfielder,58,78
Burundi,Steven Ibarra,Vital'O,midfielder,53,22
Kyrgyzstan,Jasmine Jones MD,Abdysh-Ata,defender,54,22
Germany,Johnny Gates,Wolfsburg,midfielder,60,98
Korea (North),Danielle Campbell,Pyongyang City,forward,72,100
Brazil,John Atkinson,Palmeiras,midfielder,60,49
New Zealand,Crystal Smith,Auckland City,goalkeeper,46,-53
Samoa,Kristi Wright,Lupe ole Soaga,defender,69,1
United States,Daniel Johnson,Atlanta United,midfielder,63,72
Montenegro,Cynthia Murphy,Decic,goalkeeper,61,-11
Kenya,Nicole Baker,AFC Leopards,midfielder,42,79
San Marino,David Garcia,Murata,forward,63,9
Kazakhstan,Tracie Williams,Astana,defender,37,82
Haiti,Robert Williams,Violette,defender,56,60
China,Nicholas Rios,Wuhan Three Towns,defender,59,76
Pakistan,Troy Rose,Pakistan Navy,goalkeeper,58,-1
Morocco,Ryan Lucas,AS FAR,defender,52,43
Senegal,Ryan Cox,Diambars,forward,68,53
Hungary,Jane Crawford,Ujpest,forward,61,63
Azerbaijan,Cody Hanson DDS,Neftchi Baku,defender,68,49
Guinea-Bissau,Pedro Brown,Estrela Negra,midfielder,71,72
Cyprus,Laurie Boone,AEK Larnaca,goalkeeper,79,-46
Yemen,Debra Obrien,Al Ahli Sanaa,goalkeeper,52,-12
Egypt,Samuel Butler,Zamalek,midfielder,47,66
Tajikistan,Charles Oneill,Ravshan,midfielder,56,28
Monaco,Patricia Black,Roca Team,midfielder,41,34
Uruguay,Jennifer Alvarado,Danubio,midfielder,69,73
Algeria,Dawn Miller,CR Belouizdad,goalkeeper,58,-24
Tuvalu,Christie Lee,Nanumaga,goalkeeper,71,-46
Zambia,Amanda Rivera,Nkana,defender,58,89
Bahamas,Lindsey Bryant,Cavalier FC,forward,63,71
Cameroon,Aaron Shelton,Union Douala,goalkeeper,71,-57
Serbia,Nicole Graham,Vojvodina,defender,57,54
Netherlands,Tamara Davis,Feyenoord,midfielder,59,56
United States,Carmen Estrada,New York City FC,defender,50,11
Armenia,Ryan Wade,Pyunik,defender,58,69
Mauritius,Eric Jones,Curepipe Starlight,defender,69,78
Thailand,Rachel Pacheco,Nakhon Ratchasima,defender,49,75
Netherlands,Brenda Murphy,Feyenoord,goalkeeper,61,-16
Myanmar,Teresa Johnson,Ayeyawady United,midfielder,59,87
Somalia,Lauren Martinez,Banaadir Telecom,defender,54,54
Fiji,Mr. Joel Vasquez,Lautoka FC,goalkeeper,73,-43
Guatemala,Kelly Maldonado,Municipal,forward,58,56
Equatorial Guinea,Robert Lara,Estrella Roja,goalkeeper,63,-28
Qatar,Cindy Pearson,Al Rayyan,forward,51,31
Vietnam,Michele Long,Nam Dinh,forward,58,50
Romania,Jennifer Roy,FCSB,defender,72,52
Ukraine,Kathryn Lee,Vorskla Poltava,midfielder,48,57
Tanzania,Ashley Miller,Biashara United,defender,49,92
Central African Republic,Jordan Webb,Sica Sport,goalkeeper,71,-56
Lebanon,Jeremy Rivera,Al Ahed,goalkeeper,41,-42
Denmark,Brian Warren,Aarhus GF,goalkeeper,44,-26
Barbados,Melissa Barron,Silver Sands,midfielder,62,64
Zambia,Brandon Ball,Green Buffaloes,forward,56,30
Brazil,Heather Diaz,Atletico Mineiro,goalkeeper,61,-45
Cyprus,Bailey Farley,Anorthosis,midfielder,53,68
Venezuela,Angela Miller,Portuguesa,defender,55,67
Bhutan,Jacqueline Johnson,Ugyen Academy,goalkeeper,51,-90
Syria,Mrs. Nicole Medina,Al Jaish,midfielder,55,57
South Africa,Joseph Mckay,Mamelodi Sundowns,forward,46,25
Germany,Rebecca Johnson,Eintracht Frankfurt,midfielder,37,96
Ethiopia,Jordan Hall,Bahir Dar Kenema,defender,37,117
Mali,Stephanie Garza,COB,defender,65,75
Kuwait,Alexander Le,Al Arabi,defender,67,2
Lebanon,Courtney Payne,Nejmeh,defender,52,93
Costa Rica,Gina Saunders,Alajuelense,forward,88,57
Austria,Jason Pitts,Wolfsberger,forward,65,71
India,Kimberly Rogers,Kerala Blasters,defender,75,42
Slovenia,Allison Smith,Bravo,goalkeeper,52,-35
Honduras,Mr. Jeffrey Rogers DDS,Marathon,goalkeeper,66,-69
Denmark,Katie Marshall,Randers,midfielder,59,78
South Africa,Ronald Bennett,Cape Town City,defender,59,65
Iran,Michelle Stone,Gol Gohar,forward,57,5
Equatorial Guinea,Morgan Curry,Dragón FC,midfielder,61,69
Haiti,Jane Clark,Cavaly,midfielder,63,37
Gabon,Stephen Buchanan,AS Pélican,midfielder,46,7
Armenia,Matthew Hooper,Ararat-Armenia,forward,76,42
Timor-Leste,Robert Bauer,DIT FC,midfielder,67,89
North Macedonia,Angela Moore,Struga,midfielder,40,48
Tajikistan,John Franklin,Istiklol,goalkeeper,66,-72
Bulgaria,Jamie Foster PhD,CSKA Sofia,forward,57,48
Kuwait,Keith Camacho,Al Qadsia,defender,48,49
Saint Lucia,Kathleen Wood,Gros Islet,midfielder,65,38
Benin,Heather Miller,AS Cotonou,defender,53,28
Pakistan,Matthew Dawson,Khan Research Laboratories,defender,58,47
Angola,Elizabeth Thomas,Kabuscorp,midfielder,59,34
Malaysia,Christina Young,Kedah,defender,81,64
Cuba,Joseph White,FC Pinar del Rio,goalkeeper,46,-52
Barbados,Mr. Gregory Craig,UWI Blackbirds,midfielder,48,51
Thailand,Corey Lynn,Ratchaburi,midfielder,66,31
Moldova,Tyler Anderson,Sheriff Tiraspol,forward,61,77
Paraguay,Thomas Hubbard,Cerro Porteno,defender,54,67
Bhutan,Ellen Vega,Terton FC,forward,63,78
Tajikistan,Amy Parker,CSKA Pamir,defender,66,12
Poland,Madeline Gomez,Wisla Krakow,goalkeeper,55,-64
United States,Catherine Martinez,LAFC,midfielder,64,74
Syria,Lauren Morgan,Tishreen,forward,66,34
Oman,Mike Reed,Dhofar,defender,79,64
South Sudan,Ryan Knox,Kator,defender,33,52
Lithuania,William Owen,Suduva,forward,70,52
Poland,Daniel Reed,Legia Warsaw,goalkeeper,39,-60
Turkey,Casey Green,Sivasspor,defender,80,69
Belize,Matthew Munoz,Belmopan Bandits,midfielder,64,28
Vietnam,Jacqueline Robinson,Song Lam Nghe An,defender,73,67
Cambodia,Margaret Galvan,Kirivong Sok Sen Chey,goalkeeper,54,-67
Eswatini,Bryan Robinson,Manzini Wanderers,goalkeeper,71,-44
United Kingdom,Kevin Jones,Leicester,defender,60,19
Somalia,Allison Martinez,Midnimo,midfielder,62,48
Algeria,Taylor Hall,MC Alger,forward,52,51
Paraguay,Michelle White,Libertad,midfielder,58,1
Belgium,Timothy Andrade,Gent,forward,61,67
Tonga,Mrs. Linda Gillespie PhD,Lotoha'apai,defender,46,65
Liberia,Angela Brown,Barrack Young Controllers,midfielder,52,67
South Sudan,Rodney Chen,Al Merreikh Juba,defender,57,40
Chad,Anthony Schmitt,Foullah Edifice,forward,69,36
Belize,Kimberly Snyder,Police United,goalkeeper,84,-60
Sweden,Melissa Harrison,Norrkoping,forward,53,61
Sao Tome and Principe,Roberta Williams,FC Neves,forward,62,110
Panama,Curtis Hart,San Francisco,forward,48,1
China,John Obrien,Shanghai Shenhua,defender,58,44
Uruguay,Michael Taylor,Montevideo Wanderers,forward,50,32
Dominican Republic,Jenna Jones,Barcelona Atletico,midfielder,72,24
Liberia,Daniel Carter,Barrack Young Controllers,defender,57,45
Belarus,Luke Noble,Neman Grodno,forward,75,37
Ireland,Ruth Morgan,Sligo Rovers,midfielder,88,93
Mauritania,Nicholas Park,Nouakchott Kings,forward,58,85
Uruguay,Hannah Lowe,Cerro,defender,46,118
Czech Republic,William Harris,Viktoria Plzen,midfielder,45,64
Honduras,Heather Brown,Platense,goalkeeper,55,-10
United Kingdom,Robert Delgado,Manchester United,forward,50,85
Azerbaijan,Shawn Ramirez,Sumgayit,defender,65,55
United Arab Emirates,Amanda Moreno,Al Jazira,defender,64,66
Benin,Thomas Reyes,Ayema FC,forward,35,13
Laos,Jeffery Sellers,Ezra,defender,67,53
Senegal,Brian Townsend,US Goree,forward,65,95
Singapore,Stephanie Moore,Tanjong Pagar,midfielder,78,85
Slovenia,Shannon Moran,Domzale,goalkeeper,77,-7
Rwanda,Craig Taylor,Mukura,forward,53,43
Zimbabwe,Aaron Marshall,Triangle United,goalkeeper,59,-72
Papua New Guinea,George Walker,Toti City,goalkeeper,66,-37
Egypt,Allen Schaefer,Zamalek,goalkeeper,69,-79
Malaysia,Valerie Gordon,Kuala Lumpur City,defender,62,63
Romania,Jennifer Hunter,FCSB,midfielder,64,55
Antigua and Barbuda,Russell Anderson,Parham FC,defender,74,40
Romania,Amber Matthews,Universitatea Craiova,defender,40,95
Senegal,Daniel Wolfe,Casa Sport,goalkeeper,64,-44
Saint Vincent and the Grenadines,Danny Castillo,Layou,forward,44,79
Kyrgyzstan,Gloria Humphrey,Alga Bishkek,defender,65,45
Saint Kitts and Nevis,Darlene Mack,Cayon Rockets,midfielder,55,46
Luxembourg,Randy Johnson,Swift Hesperange,defender,54,51
Central African Republic,Natalie Shea,ASDR,defender,73,48
Timor-Leste,Kenneth Frazier,Pontak,goalkeeper,72,-72
Chad,Jonathan Herman,Postel 2000,forward,71,58
Namibia,Ronnie Crawford,Young African,midfielder,41,66
Liechtenstein,Jordan Sparks,Eschen/Mauren,defender,69,83
Colombia,Chris Hernandez,America de Cali,goalkeeper,45,-72
Mexico,Abigail Brown,Guadalajara,forward,70,72
San Marino,Carl Valencia,Murata,midfielder,72,60
Turkmenistan,Daniel Escobar,Altyn Asyr,midfielder,63,58
Belarus,Connor Buckley,Torpedo Zhodino,defender,54,68
Saint Lucia,Michael Weaver,Northern United,defender,62,13
Argentina,Rebecca Johnson,River Plate,midfielder,73,70
Gambia,Anthony Brooks,Real de Banjul,forward,39,66
Saudi Arabia,Brian Frank,Al Taawoun,midfielder,66,97
Belarus,John Shaw,Shakhtyor Soligorsk,defender,71,66
Algeria,Stephanie Hernandez,CR Belouizdad,defender,47,51
Eritrea,Jonathan Scott,Red Sea FC,forward,64,56
Grenada,Julie Curtis,Paradise FC International,forward,73,23
Nauru,Greg Thompson,Yaren,defender,73,65
Montenegro,Jennifer Jones,Mornar,forward,74,33
Liechtenstein,Scott Watts,Ruggell,goalkeeper,72,-40
Canada,Ashley Morgan,Vancouver Whitecaps,forward,68,2
Liberia,Travis Sanders,Monrovia Club Breweries,midfielder,73,59
Cape Verde,Madison Wright,Vitoria FC,midfielder,60,78
Senegal,Lisa Sanford,Diambars,midfielder,56,38
Malaysia,Daniel Kelley,Johor Darul Ta'zim,midfielder,41,85
Zimbabwe,Michael Smith,Highlanders,goalkeeper,60,-108
Mauritania,Laura Brooks,Nouakchott Kings,forward,62,88
Tajikistan,Kenneth Crawford,Ravshan,defender,58,81
United States,Scott Fowler,Seattle Sounders,defender,54,65
Gabon,Barry Parks,Stade Mandji,goalkeeper,65,-101
Iran,Amy Mccoy,Foolad,forward,84,30
Rwanda,Sean Joseph,Bugesera,goalkeeper,81,-8
Trinidad and Tobago,Marcus Williams,Club Sando,goalkeeper,64,-71
Norway,Jo Johnson,Molde,goalkeeper,63,-76
Qatar,Misty Fuller,Al Gharafa,goalkeeper,64,-67
Jamaica,Lance Murphy,Arnett Gardens,defender,52,70
Liberia,Katherine Tran,Barrack Young Controllers,forward,77,101
Hungary,Elizabeth Patton DDS,Ujpest,defender,53,77
Fiji,Melissa Smith,Suva FC,goalkeeper,56,-46
Serbia,Carol Clark,Mladost Lucani,goalkeeper,57,-18
Kuwait,Kelly Greene,Al Salmiya,defender,57,64
Hungary,Dr. Beth Solis MD,Puskas Akademia,goalkeeper,68,-56
Peru,Christina Shields,Sporting Cristal,forward,54,36
Cuba,Donald May,FC Pinar del Rio,midfielder,68,58
Bhutan,Lindsey Owens,Ugyen Academy,goalkeeper,51,-61
North Macedonia,Ronald Price,Shkupi,midfielder,61,52
Sudan,Jason Chung,Al Ahly Shendi,midfielder,42,32
Chad,Jennifer Murillo,AS CotonTchad,goalkeeper,52,-1
Uganda,Clinton Shelton,Express,midfielder,54,58
Cameroon,Benjamin Ramirez,Cotonsport,forward,75,47
Uzbekistan,Mrs. Penny Morton MD,Kokand 1912,defender,62,49
Italy,Brandon Ruiz,Juventus,goalkeeper,65,-80
Burundi,Brandon Kelly,Flambeau du Centre,defender,67,56
Chile,Christopher Maldonado,Colo-Colo,midfielder,42,69
Kuwait,Matthew Hart,Al Jahra,defender,64,24
Greece,Anthony Moreno,Panathinaikos,defender,54,37
Angola,Nicole Hubbard,Interclube,goalkeeper,65,-15
Armenia,Willie Lee,Ararat Yerevan,goalkeeper,54,-14
Libya,Brenda Fisher,Al Ahly Tripoli,goalkeeper,55,-66
Sao Tome and Principe,Dr. Richard Gray,Santana,forward,65,76
Eswatini,John Hale,Malanti Chiefs,forward,52,25
Croatia,Meghan Williams,Osijek,forward,63,1
Egypt,Peter Hopkins,Pyramids FC,midfielder,66,16
Qatar,Misty Brown DDS,Al Gharafa,goalkeeper,65,-1
Uganda,Shane Morales,SC Villa,defender,71,77
Samoa,Matthew Jackson,Kiwi FC,defender,64,63
Zambia,Victoria Todd,Red Arrows,forward,50,68
Namibia,Taylor Taylor,African Stars,forward,72,49
Ireland,Jenna Jones,Sligo Rovers,forward,34,26
Denmark,Robert Ramirez,Viborg,midfielder,44,95
Nauru,Shirley Yang,Yaren,goalkeeper,61,-43
Azerbaijan,Madison Smith,Sumgayit,goalkeeper,29,-59
Barbados,Jennifer Clements,Weymouth Wales,forward,40,21
Gabon,Daniel Thompson,AS Mangasport,midfielder,76,31
North Macedonia,Julie Wang,Shkupi,midfielder,63,70
Niger,Matthew White,AS GNN,midfielder,74,41
Nicaragua,Joyce Baird,Managua FC,defender,53,57
United States,James Anderson,Philadelphia Union,goalkeeper,68,-50
Guinea,John Mclaughlin,Horoya,forward,23,43
United States,Christina Mays,Portland Timbers,forward,59,39
Sao Tome and Principe,Wendy Smith,Sporting Praia Cruz,forward,61,57
Morocco,Patrick Franco,FUS Rabat,midfielder,68,16
Spain,Stephen Kaufman,Barcelona,midfielder,63,67
Panama,Michael Gomez,Tauro,forward,67,23
Eswatini,Kimberly Green,Malanti Chiefs,midfielder,60,49
Morocco,Brooke Koch,AS FAR,midfielder,71,54
North Macedonia,Edward Johnston,Makedonija GP,defender,50,45
Trinidad and Tobago,Tammy Sutton,Defence Force,defender,46,56
Andorra,Brittany Medina,UE Engordany,forward,73,50
Maldives,Denise Gonzales,Valencia,forward,69,63
Comoros,Katie Reed,US Zilimadjou,goalkeeper,56,-18
Venezuela,Barbara Stein,Aragua,goalkeeper,60,-4
Argentina,Wendy Norman,Estudiantes,forward,57,12
Afghanistan,Gabrielle Scott,Spin Ghar,forward,48,43
Bolivia,Adam Jones,Nacional Potosi,midfielder,48,66
Slovakia,Marcia Alvarez,DAC Dunajska Streda,forward,69,1
Cape Verde,Alan Cameron,Academica do Sal,defender,65,84
Ecuador,Jose Ryan,Emelec,forward,72,41
Kuwait,Kristen Carlson,Al Jahra,defender,73,99
Kyrgyzstan,Kimberly Ayers,Alga Bishkek,defender,57,73
Morocco,Karen Fuller,Moghreb Tetouan,midfielder,72,80
Vanuatu,Zachary Page,Tupuji Imere,goalkeeper,50,-56
Samoa,Mary Romero,Togafuafua,forward,69,52
Afghanistan,Austin Nunez,Afghan FC,forward,59,15
Guinea-Bissau,Robert Nguyen,Bula FC,midfielder,49,53
Madagascar,Angela Pierce,Tia Kitra,goalkeeper,73,-74
Korea (North),Paige Smith,Hwaebul,defender,58,74
Ecuador,Jeremy Greene,Delfin,forward,46,16
Bangladesh,Benjamin Murphy,Bashundhara Kings,goalkeeper,78,-58
France,Courtney Matthews,Monaco,forward,72,46
Laos,Gabriela Long,Vientiane FC,defender,65,38
Singapore,Lisa Burton,Hougang United,forward,59,30
Zambia,Haley Burns,Napsa Stars,midfielder,47,56
Armenia,Jeremy Adkins,Ararat Yerevan,goalkeeper,57,-53
Israel,Jonathan Barron,Maccabi Haifa,goalkeeper,55,-62
Sri Lanka,Mr. Adam Baxter,Solid,midfielder,49,102
Uzbekistan,Daniel Vargas,Bunyodkor,forward,78,32
Egypt,Christine Berg,ENPPI,forward,63,40
Germany,John Gonzales,Bayern Munich,goalkeeper,72,-41
Latvia,Ricky Martinez,Metta,forward,65,38
Seychelles,Kimberly Brown,St Michel United,midfielder,45,73
Azerbaijan,Monica Mccormick,Kapaz,midfielder,56,72
Moldova,Russell Hobbs,Milsami,goalkeeper,64,-61
Zimbabwe,Destiny George,Chicken Inn,goalkeeper,64,-42
Italy,Gina Watkins,Inter Milan,goalkeeper,72,-76
Romania,Sarah Chaney,CFR Cluj,forward,70,58
Switzerland,William Casey,Servette,midfielder,66,44
Netherlands,Michael Bailey,FC Utrecht,defender,69,40
Eritrea,Jennifer Pugh,Hamasien,forward,69,88
