Country,Name,Club,Position,Games,Goals
Bolivia,Gerald Patterson,Always Ready,forward,62,50
Liberia,Douglas Strong,LISCR,midfielder,68,74
Saint Lucia,Charles Flores,VSADC,midfielder,59,34
Angola,Mark Crawford,Interclube,defender,59,27
Malawi,Shawn Baker,Nyasa Big Bullets,midfielder,46,66
Antigua and Barbuda,Alexandra Chase,Liberta FC,goalkeeper,52,-65
Belize,Sydney Mccoy,Police United,forward,57,62
Samoa,Kristen Jimenez,Lupe ole Soaga,midfielder,57,12
Trinidad and Tobago,Randall Marquez,W Connection,midfielder,58,27
Antigua and Barbuda,Andrew Reid,Liberta FC,forward,61,59
Nauru,Jonathan Kline,Aiwo,defender,63,68
Peru,Jacqueline Sellers,Alianza Lima,forward,53,70
Zimbabwe,Paul Cole,Bulawayo Chiefs,midfielder,71,45
Yemen,Julie Higgins,Al Saqr,midfielder,80,35
Guinea-Bissau,Riley Mendez,Estrela Negra,midfielder,82,59
Bahamas,Gary Ford,Western Warriors,midfielder,47,62
Bhutan,Stephen Henderson,Druk United,forward,55,39
Norway,Amanda Lee,Viking,defender,73,97
Bulgaria,Jason Kent,CSKA Sofia,midfielder,71,59
Greece,Chelsea Brown,Aris,midfielder,78,37
Syria,Christopher Stanley,Al Karamah,defender,54,41
Nicaragua,Kara Yu,Juventus Managua,forward,72,33
Afghanistan,Kristin Richardson,Maiwand FC,midfielder,52,1
Sierra Leone,Brianna Griffin,Mighty Blackpool,midfielder,44,65
Dominican Republic,Renee Sanders,Moca FC,forward,54,37
Guinea-Bissau,Christian Powers,Benfica Bissau,goalkeeper,69,-37
Liechtenstein,Catherine Wright,Triesen,goalkeeper,59,-60
Somalia,Jamie Hernandez,Banaadir Telecom,forward,50,23
Uruguay,Shane Diaz,Defensor Sporting,midfielder,44,32
Mongolia,Susan Miller,Athletic 220,forward,57,41
Philippines,Sarah Bryan,Ceres-Negros,goalkeeper,56,-39
Mozambique,Natalie Cabrera,UD Songo,forward,43,70
Afghanistan,Diane Thomas,De Spinghar Bazan,goalkeeper,77,-85
Malawi,Roy Keller,Blue Eagles,midfielder,32,34
Bosnia and Herzegovina,Deborah Schneider,Borac Banja Luka,defender,36,54
Vanuatu,Antonio Rhodes,Yatel,midfielder,66,32
Pakistan,James Zamora,Pakistan Navy,defender,50,26
Tunisia,William Davis,CS Sfaxien,midfielder,74,79
Nepal,Scott Sanchez,Machhindra,midfielder,50,52
Poland,Mark Peterson,Piast Gliwice,defender,50,74
Cameroon,Samantha Ramos,Stade Renard,defender,62,29
Mauritius,Sheila Reed,Petite Riviere Noire,goalkeeper,79,-35
Myanmar,Lisa Zuniga,Rakhine United,forward,68,80
Liechtenstein,Debra Johnson,Schaan,goalkeeper,55,-57
Bulgaria,Dr. Kevin Hensley,CSKA Sofia,forward,62,39
Lithuania,Lauren Boyle,Suduva,midfielder,62,72
Honduras,Susan Garcia,Motagua,goalkeeper,62,-38
Belize,Brandi Johnson,Wagiya FC,midfielder,57,17
Namibia,Christopher Bennett,Unam FC,defender,53,55
Cameroon,Cynthia Rodriguez,Avion Academy,midfielder,65,19
Andorra,Amber Hawkins,FC Santa Coloma,forward,73,78
Netherlands,Gary Watson,PSV,defender,56,98
Russia,Joshua Shaw,Zenit,midfielder,82,65
Jamaica,William Collins,Waterhouse,midfielder,72,44
Croatia,Beverly Smith,Lokomotiva,midfielder,36,68
Croatia,Zachary Johnson,Hajduk Split,defender,52,73
Bahrain,Carla Campos,Al-Riffa,midfielder,43,84
Djibouti,Kristina Phillips,AS Arta/Solar7,goalkeeper,40,-28
Madagascar,Timothy Guerrero,CNaPS Sport,defender,52,66
Syria,Travis Sanders,Al Shorta,defender,45,72
Bosnia and Herzegovina,Mario Conrad,Sarajevo,goalkeeper,61,-26
Sudan,Karen Mccormick,Al Khartoum,forward,46,61
Malaysia,Gabriel Kramer,Terengganu,goalkeeper,44,-28
Portugal,Maria Gallegos,Boavista,defender,73,47
Tonga,Mitchell Rodriguez,Tupou College,defender,46,62
Azerbaijan,James Rose,Sabah,defender,48,54
Senegal,Kathleen Cook,Teungueth,forward,84,23
Oman,Kimberly Rogers,Al Oruba,defender,69,37
Nicaragua,Gina Rose,ART Municipal Jalapa,defender,69,59
Zimbabwe,David Ramsey,CAPS United,goalkeeper,56,-44
Haiti,Frank Long,Cavaly,defender,62,23
Uruguay,Michelle Hall,Defensor Sporting,midfielder,52,16
Uruguay,Dr. Christine Beasley,Defensor Sporting,defender,54,62
Barbados,Richard Baker,Paradise SC,forward,55,52
Switzerland,Sarah Williams,Zurich,midfielder,57,95
Sao Tome and Principe,Karen Porter DVM,Alianca Nacional,defender,56,43
Philippines,Catherine Foster,Stallion Laguna,forward,55,43
Brazil,Larry Harrison,Palmeiras,goalkeeper,67,-48
El Salvador,Noah Walker,Alianza,defender,67,65
Ukraine,Shannon Stephens,Kolos Kovalivka,forward,40,35
France,Robert Brandt,Rennes,forward,59,71
Panama,Jennifer Robbins,Tauro,defender,61,54
Bolivia,James Patterson,Bolivar,forward,55,33
Serbia,Heather Smith,Partizan,midfielder,57,39
Angola,James Valdez,Interclube,defender,66,83
Bosnia and Herzegovina,Candace Neal,Siroki Brijeg,defender,68,60
Burundi,Brendan Pena,Flambeau du Centre,defender,54,40
New Zealand,Vanessa Raymond,Canterbury United,forward,64,71
Maldives,Natalie Rivas,Maziya,defender,38,60
Saint Vincent and the Grenadines,Eric Briggs,Hope International,forward,57,61
Nicaragua,Brenda Watson,Juventus Managua,midfielder,57,58
Sao Tome and Principe,Stephanie Beasley,Trindade,midfielder,55,5
Eswatini,Nathan Summers,Manzini Wanderers,midfielder,64,36
Georgia,Kimberly Medina,Dinamo Tbilisi,defender,57,57
Zambia,Melissa Hanson,Green Eagles,forward,51,31
Belgium,Michael Scott,Gent,goalkeeper,43,-72
Oman,Brenda Young,Al Suwaiq,midfielder,69,63
Vietnam,Jeanette Jacobson,Song Lam Nghe An,defender,55,30
Sierra Leone,Leslie Barber,Mighty Blackpool,midfielder,52,74
Bolivia,Jennifer Mosley,Always Ready,forward,57,22
Rwanda,Stanley Walker,Police,forward,57,10
Suriname,John Wise,Robinhood,forward,73,16
Kuwait,Robert Holland,Al Arabi,forward,68,61
Sri Lanka,Rachel Williams,Java Lane,defender,53,14
Australia,Matthew Garcia,Melbourne Victory,forward,37,12
Italy,Harold Webb,Napoli,midfielder,59,63
Madagascar,Dean Faulkner,AS Adema,goalkeeper,49,-83
Cyprus,Jeffrey Smith,APOEL,forward,61,57
Belarus,Richard Mason,Neman Grodno,midfielder,55,47
Iran,Michael Ball,Sepahan,defender,64,38
Ukraine,David Owens,Zorya Luhansk,defender,61,32
Monaco,Catherine Green,Jeunesse d'Antibes,forward,41,79
El Salvador,Tiffany Bailey,Santa Tecla,forward,72,26
Seychelles,Taylor Jenkins,St Louis Suns United,goalkeeper,56,-7
India,Robert Curtis,ATK Mohun Bagan,midfielder,69,37
Uruguay,Jeffrey Mcclure,Fenix,forward,65,7
Dominican Republic,Carla Gardner,Atletico Vega Real,goalkeeper,51,-31
Kyrgyzstan,Charles Thompson,Kara-Balta,forward,57,72
Philippines,Sarah Mullins,Dynamic Herb Cebu,goalkeeper,65,-53
Netherlands,Amber Miller,Ajax,goalkeeper,59,-52
Egypt,Jennifer Jones,Ceramica Cleopatra,midfielder,63,42
Cape Verde,Aaron Manning,Fogo 1876,defender,73,69
Guinea,Kristina Williams,Horoya,forward,55,59
Monaco,Crystal Brown,Jeunesse d'Antibes,forward,44,67
Germany,Danielle Banks,RB Leipzig,midfielder,72,72
Ukraine,Michelle Zamora,Vorskla Poltava,goalkeeper,50,-123
Congo,Kevin Mckay,JS Talangai,forward,54,27
Seychelles,Raymond Hoffman,St Michel United,midfielder,55,92
Antigua and Barbuda,Justin Phillips Jr.,Liberta FC,forward,58,49
Iraq,Craig Peterson,Naft Al-Wasat,forward,49,41
Chile,Stephanie Lee,Universidad Catolica,midfielder,42,55
San Marino,Melissa Maldonado,La Fiorita,goalkeeper,79,-48
Uruguay,Beverly Woods,Fenix,defender,69,65
Libya,Jill Knapp,Al Tahaddy,goalkeeper,83,-73
Rwanda,Chelsea Frank,Police,forward,75,19
Rwanda,Christine Nguyen,Bugesera,goalkeeper,59,-1
Czech Republic,Cynthia Graves,Slovan Liberec,midfielder,56,106
Honduras,Angel Steele,Marathon,goalkeeper,77,-58
Jamaica,Nicole Norman,Cavalier,forward,65,85
Slovakia,Nicole Williamson,MSK Zilina,midfielder,49,90
Tonga,Haley Chapman,Lotoha'apai,midfielder,48,40
Chile,Sarah Morales,Audax Italiano,midfielder,61,27
Angola,James Gallagher,Petro de Luanda,goalkeeper,57,-44
Nigeria,George Henderson,Plateau United,midfielder,51,41
Denmark,Joseph Stephenson,Nordsjaelland,goalkeeper,52,-43
Gabon,Jennifer Wagner,AS Pélican,midfielder,73,63
Norway,Mitchell Davis,Molde,midfielder,70,77
Suriname,Sabrina Heath,Robinhood,goalkeeper,54,-56
Zambia,Lori Moody,Green Eagles,midfielder,56,44
Spain,Nicholas Wall,Real Madrid,midfielder,43,37
Belgium,Clifford Jensen,Charleroi,midfielder,42,17
Austria,Jerry Hale,Wolfsberger,midfielder,52,61
Solomon Islands,Ronald Hunter,Laugu United,defender,45,47
Zimbabwe,Christopher Smith,Ngezi Platinum,defender,55,59
Bahamas,Cindy Martinez,Western Warriors,goalkeeper,59,-33
Kiribati,Kelly Rush,Tarawa,defender,53,74
Egypt,Julie Chan,Ceramica Cleopatra,midfielder,70,15
Panama,Nicholas Love,Plaza Amador,midfielder,78,65
Antigua and Barbuda,David Dean,Five Islands FC,goalkeeper,57,-46
Belgium,Anna Miller,Club Brugge,forward,58,52
Azerbaijan,Joseph Hoffman,Sumgayit,goalkeeper,64,-42
Cameroon,Jeffrey Fleming,Stade Renard,defender,47,87
Zimbabwe,David Evans,FC Platinum,midfielder,57,23
Algeria,Casey Reed,CS Constantine,forward,65,1
Georgia,Eric Ellis,Dila Gori,midfielder,61,43
Equatorial Guinea,Kristie Phillips,Atletico Semu,defender,64,54
Togo,Samuel Phillips,Sara Sport,forward,52,68
Mali,Richard Perez,Real Bamako,goalkeeper,47,-76
Slovenia,Lori Ortiz,Celje,goalkeeper,54,-45
Papua New Guinea,Glenn Clark,Lae City,defender,48,46
Cuba,Jordan Wright,FC Camaguey,midfielder,50,59
Denmark,Megan Brown,Randers,goalkeeper,57,-41
Turkmenistan,Brenda Turner,Ahal,defender,52,41
Sierra Leone,Brandon Mitchell,Bo Rangers,forward,58,47
Samoa,Bryan Blair,Moataa,defender,72,39
Saudi Arabia,Whitney Gonzalez,Al Ahli,forward,58,74
Angola,George Valdez,Kabuscorp,midfielder,62,64
Brunei,Steven Richards,Tabuan Muda,forward,66,50
Paraguay,Judith Blackwell,Libertad,midfielder,79,74
Bhutan,James Garcia,Thimphu City,midfielder,64,47
Latvia,Tanner Moore,Daugavpils,goalkeeper,65,-46
Italy,Scott Gamble,Juventus,forward,59,36
Yemen,Joshua Carpenter,Al Tadamon,goalkeeper,62,-12
Maldives,Brian Reed,Club Eagles,forward,69,45
Peru,Susan Wade,Sport Huancayo,forward,64,37
Eritrea,Stephanie Hurst,Hamasien,defender,59,48
Iceland,Michael Clark,Breidablik,defender,61,67
Tanzania,Connor Neal,Namungo,midfielder,36,56
Botswana,Sean Farmer,Orapa United,midfielder,48,27
Saudi Arabia,Karen Gallagher,Al Shabab,goalkeeper,60,-80
Palau,David Lopez,Bulk Patrol,forward,44,55
Austria,Raymond Lawson,Wolfsberger,midfielder,71,47
Vanuatu,Brian Nguyen,Seveners United,goalkeeper,54,-107
Luxembourg,Charles Williams,Progres Niederkorn,goalkeeper,48,-67
Trinidad and Tobago,Jacqueline Gomez,Defence Force,midfielder,57,37
Panama,Ashley Pierce,San Francisco,forward,58,53
Moldova,Robert Short,Zimbru,midfielder,48,55
Dominican Republic,Anthony Martinez,Jarabacoa FC,goalkeeper,62,-88
Lithuania,Janice Jones,Panevezys,goalkeeper,56,-19
Indonesia,Dana Castillo,Bali United,forward,56,29
Angola,Richard Clarke,Recreativo do Libolo,midfielder,44,47
Yemen,Joyce Brown,Al Saqr,defender,62,30
Kuwait,Sarah Carlson,Al Naser,defender,41,16
Grenada,Kimberly Bishop,Paradise FC International,defender,53,82
United States,Cynthia Stevens,New York City FC,forward,64,57
Iran,Dustin Baker,Sepahan,defender,46,48
Belize,Tina Marshall,Verdes FC,defender,35,77
Uruguay,Brianna Carroll,Defensor Sporting,forward,68,37
Equatorial Guinea,Scott Williams,Leones Vegetarianos,forward,62,79
Mozambique,Daniel Santiago,Ferroviario Beira,defender,56,56
Angola,Patricia Patterson,Recreativo do Libolo,forward,69,59
Malawi,Shane Williams,Karonga United,midfielder,66,81
Micronesia,Richard Rogers,Nukuoro,midfielder,66,24
Afghanistan,Robert Garcia,Spin Ghar,midfielder,33,30
Togo,Gregory Woodward,Kotoko,goalkeeper,51,-42
Senegal,Andrew Smith,Generation Foot,midfielder,61,55
Brunei,Patrick Smith,Lun Bawang,forward,52,49
Haiti,Scott Anderson,Racing Club Haitien,defender,41,15
Rwanda,Alyssa Baldwin,APR,midfielder,69,65
Bolivia,Mark Fry,Nacional Potosi,forward,62,46
India,David Stout,Hyderabad FC,midfielder,50,33
Indonesia,Jessica Lee,Madura United,defender,58,61
Canada,Jacqueline Medina,Pacific FC,defender,58,1
Russia,Sara Lopez,Lokomotiv Moscow,defender,79,45
Iraq,Veronica Richmond,Al Talaba,defender,53,50
Peru,Timothy Conner,UTC Cajamarca,midfielder,97,65
Panama,Anthony Knox,Plaza Amador,defender,57,11
Brazil,Rebecca Holmes,Atletico Mineiro,goalkeeper,72,-49
Myanmar,Mark Wright,ISPE,defender,59,52
Jamaica,Kimberly Nicholson,Waterhouse,goalkeeper,74,-35
Bangladesh,Ronald Houston,Saif SC,defender,31,25
Montenegro,Catherine Arnold,Zeta,forward,66,42
Bahrain,Scott Campbell,Al-Muharraq,midfielder,50,41
United Arab Emirates,Amanda Davis,Al Wahda,defender,75,75
Sweden,Rhonda Little,Djurgarden,midfielder,76,68
Turkmenistan,Megan Sanchez,Nebitchi,defender,58,86
Serbia,Lisa Kelly,Partizan,defender,75,75
Japan,Mr. Jordan Steele,Sanfrecce Hiroshima,goalkeeper,45,-69
Madagascar,Christopher Young,Tia Kitra,forward,63,58
Ireland,Karen Clark,St Patrick's Athletic,midfielder,71,70
Sweden,Rachel Harris,Djurgarden,midfielder,52,54
United Arab Emirates,Richard Russo,Al Jazira,forward,67,32
Bosnia and Herzegovina,Susan Watson,Borac Banja Luka,defender,54,64
Guyana,Kara Harvey MD,GDF,goalkeeper,57,-52
Cambodia,Kelli Valdez,ISI Dangkor Senchey,midfielder,49,25
Singapore,Elizabeth Lopez,Geylang International,midfielder,67,8
Vanuatu,Roger Rodgers,Seveners United,defender,67,64
Saint Lucia,Joseph Wood,VSADC,midfielder,67,69
Serbia,Nicole Moore,Radnicki Nis,forward,56,80
Philippines,Samuel Robles,United City,forward,65,36
Liechtenstein,Tiffany Lopez,Ruggell,forward,67,45
Equatorial Guinea,Jennifer Spencer,Dragón FC,forward,65,64
Gabon,Angela Roberts,Cercle Mbéri Sportif,defender,46,48
Colombia,Kristine West,Millonarios,goalkeeper,44,-63
Tonga,Joshua Smith,Ha'apai,midfielder,53,36
Sao Tome and Principe,Ana Boyer,Alianca Nacional,forward,50,81
Mozambique,Tamara Morris,Ferroviario Beira,defender,63,72
Saudi Arabia,Megan Morales,Al Ittihad,goalkeeper,81,-54
Sweden,Virginia Hunt,IFK Goteborg,defender,67,54
Cuba,Brenda Holt,FC Guantanamo,defender,48,1
Sri Lanka,Scott Collins,Defenders,defender,67,63
Azerbaijan,Mrs. Sheri Reynolds,Qarabag,defender,82,17
Guatemala,Kenneth Freeman,Municipal,midfielder,91,2
Mauritius,Michael Keller,Flacq United,forward,50,37
Zambia,Molly Salinas,Forest Rangers,defender,68,52
Brazil,Tyler Pacheco,Corinthians,goalkeeper,54,-27
Peru,Steven May,Universitario,forward,30,102
Norway,Rachel Mitchell,Lillestrom,midfielder,43,55
Montenegro,Vicki Brewer,Zeta,midfielder,75,41
Brunei,Gregg Barnes,MS ABDB,goalkeeper,50,-49
Korea (North),Ashley Molina,Sobaeksu,forward,41,6
Turkey,Ashley Garcia,Trabzonspor,forward,62,42
Bulgaria,Lance Martinez,Arda Kardzhali,forward,66,61
Marshall Islands,Jodi Allen,Majuro FC,midfielder,58,56
Mauritania,Evan Day,Nouadhibou,defender,52,25
Korea (North),Sara Merritt,Rimyongsu,goalkeeper,57,-1
Pakistan,Douglas Reed,Sui Southern Gas,midfielder,55,19
Niger,Suzanne Martin,Dan Kassawa,defender,61,35
Guatemala,Benjamin Clark,Malacateco,forward,68,54
Papua New Guinea,Maxwell Wong,Gulf Komara,midfielder,55,16
Georgia,Jacqueline Miller,Dila Gori,goalkeeper,54,-26
Lebanon,Sylvia Khan,Safa,midfielder,67,32
Congo,Karen Nichols,Diables Noirs,goalkeeper,66,-46
Iran,Nicholas Pittman,Foolad,midfielder,60,52
Venezuela,Andrea Lee,Aragua,goalkeeper,64,-5
Netherlands,Ashley King,Ajax,midfielder,77,60
Papua New Guinea,Amber Harris MD,Toti City,midfielder,62,40
Equatorial Guinea,Cheryl Ramirez,Atletico Semu,defender,67,40
Antigua and Barbuda,Melody Caldwell,Old Road FC,midfielder,64,58
Mozambique,Katherine Reynolds,UD Songo,forward,67,33
Kenya,Nicole Watson,Sofapaka,defender,54,62
Saint Kitts and Nevis,Vanessa Jones,Garden Hotspurs,defender,42,77
Malaysia,Barbara Anderson,Sabah,midfielder,49,101
Angola,Rodney Jones,Recreativo do Libolo,forward,56,75
Belgium,Michael Smith,Antwerp,goalkeeper,58,-78
Antigua and Barbuda,Michael Rodriguez,Liberta FC,midfielder,70,16
Solomon Islands,Barbara Kirby,Central Coast,forward,57,27
Equatorial Guinea,Erica Reyes,Dragón FC,defender,70,59
Kuwait,Ashley Burns,Al Qadsia,midfielder,65,53
Lesotho,Joann Scott,Matlama,forward,70,41
Colombia,Alexander Russo,Once Caldas,forward,59,71
Austria,Daniel Sexton,WSG Tirol,forward,49,40
Argentina,Keith Simmons,River Plate,defender,56,78
Zambia,Jamie Williams,Napsa Stars,forward,55,56
Cambodia,Rose Pierce,Phnom Penh Crown,goalkeeper,54,-43
Cyprus,Francisco Simpson,AEL Limassol,forward,56,79
Comoros,Teresa Smith,Etoile d'Or,midfielder,63,62
Ghana,Lauren Huynh,Hearts of Oak,forward,46,55
Jamaica,Abigail Morgan,Waterhouse,midfielder,63,39
Cape Verde,Robert Arnold,CS Mindelense,midfielder,60,77
Montenegro,Tonya Gonzalez,Iskra,forward,60,25
Guinea-Bissau,Kelly Smith,Benfica Bissau,midfielder,55,62
Papua New Guinea,Tara Brown,Madang,defender,57,77
Austria,Sharon Simpson,WSG Tirol,midfielder,65,86
Yemen,Christopher Ferguson,Al Shula,forward,62,48
Ecuador,Claire Watts,Barcelona SC,goalkeeper,56,-98
Togo,Danielle Norris,Semassi,defender,55,69
Finland,Susan Diaz,Inter Turku,goalkeeper,67,-51
Marshall Islands,Anne Fletcher,Jaluit FC,defender,58,50
Iran,Joshua Patel,Mes Rafsanjan,defender,56,51
South Sudan,Elizabeth Blackwell,Atlabara,midfielder,53,39
Saudi Arabia,Ruben Costa,Al Ahli,forward,44,84
Bahamas,Diane Mcpherson,Western Warriors,goalkeeper,63,-101
Denmark,Todd Dodson,Randers,midfielder,47,74
Montenegro,Julia Jones,Mornar,midfielder,52,60
Mozambique,Lori Brown,Vilankulo,midfielder,65,50
El Salvador,Craig Stafford,Chalatenango,defender,50,32
Solomon Islands,Kristen Mcbride,Central Coast,goalkeeper,63,-39
Mongolia,Douglas Gray,Ulaanbaatar City,forward,42,67
Slovenia,Madison Fry,Olimpija Ljubljana,goalkeeper,54,-32
Slovenia,Kevin Baker,Olimpija Ljubljana,goalkeeper,45,-2
Kazakhstan,Brad Bruce,Tobol,forward,65,112
Ghana,Mark White II,Ashanti Gold,defender,53,66
Gambia,Rhonda Newton,Steve Biko FC,midfielder,51,57
Turkmenistan,Eric Munoz,Shagadam,defender,60,57
Uganda,Maria Castro,URA,defender,52,49
Maldives,Keith Lutz,Valencia,goalkeeper,64,-39
Burundi,Deborah Garcia,Vital'O,defender,56,42
Brunei,Mary Dean,Wijaya FC,defender,50,26
Rwanda,Kathryn Gregory,APR,midfielder,59,57
Nauru,George Daniel,Meneng,goalkeeper,45,-15
Ireland,Charles Dalton,Shelbourne,forward,60,27
Slovakia,Isaac Kim,DAC Dunajska Streda,forward,58,7
Malaysia,Erin Flores,Penang,forward,67,56
Croatia,Emily Mitchell,Gorica,goalkeeper,61,-64
Lebanon,Adam Reed,Al Ansar,defender,63,29
San Marino,Cody Mcguire,Folgoro,midfielder,64,38
Mongolia,Elizabeth Wright,Khoromkhon,forward,24,22
Lebanon,Paul Clay,Safa,goalkeeper,73,-66
Albania,Olivia Myers,Vllaznia,defender,47,53
Belgium,James Jacobs,Genk,defender,59,80
Botswana,Chad Young,Orapa United,midfielder,58,85
Saint Vincent and the Grenadines,Jesse Adams,Hope International,forward,48,18
Serbia,Cindy Smith,Cukaricki,midfielder,45,61
Saint Vincent and the Grenadines,Alicia Cardenas,Jebelle,goalkeeper,56,-34
Slovakia,Derek Weber,Ruzomberok,defender,46,85
United Arab Emirates,Kenneth Braun,Shabab Al Ahli,goalkeeper,48,-10
Myanmar,Casey Hill,Shan United,midfielder,66,80
Eritrea,Justin Wright,Asmara Brewery,midfielder,58,77
United States,Ronnie Webster,Portland Timbers,forward,58,50
Montenegro,Tamara Phillips,Mornar,midfielder,48,100
Colombia,Michael Mitchell,America de Cali,goalkeeper,72,-65
Micronesia,Brandi Manning,Yap,goalkeeper,56,-1
Latvia,Joshua Wilson,Riga FC,midfielder,57,36
Afghanistan,Anthony Jenkins,Afghan FC,midfielder,68,54
Malta,Mrs. Lindsay Smith,Floriana,defender,53,40
Solomon Islands,James Riley,Laugu United,midfielder,48,37
Guinea-Bissau,Jeremy Aguilar,UDIB,forward,49,49
Albania,Katrina Cross,Dinamo Tirana,forward,63,43
Albania,Michael Smith,Vllaznia,goalkeeper,61,-29
Mauritius,Jamie Wheeler,Petite Riviere Noire,forward,67,60
New Zealand,Ryan Zuniga,Hawke's Bay United,forward,49,43
Singapore,Roger Nolan,Tampines Rovers,midfielder,71,32
Liechtenstein,Samantha Saunders,Vaduz,goalkeeper,67,-73
Switzerland,Kathleen Martinez,St. Gallen,goalkeeper,57,-42
Dominican Republic,Kyle Hudson,Cibao FC,midfielder,79,40
Hungary,Brenda Duke,Ujpest,forward,68,47
Kyrgyzstan,Javier Bishop,Alay Osh,goalkeeper,69,-11
Kyrgyzstan,Linda Ayers,Dordoi Bishkek,defender,66,58
Iceland,Cynthia Pittman,FH,midfielder,51,56
Uganda,John Blackburn,KCCA,defender,52,38
Ireland,Jacob Mosley,Derry City,forward,51,55
Nauru,James Armstrong,Yaren,forward,66,38
Kuwait,Chelsea Poole,Al Naser,goalkeeper,73,-76
Myanmar,Stanley Grimes,ISPE,defender,43,45
Colombia,Karen Bell,Junior,forward,57,56
Angola,Christine Warner,Petro de Luanda,forward,55,80
United States,Emily Harrington,Seattle Sounders,defender,59,40
Japan,Laura Stephens,Sanfrecce Hiroshima,forward,75,70
Netherlands,Ryan Ho,Ajax,goalkeeper,59,-42
Thailand,Jeanne Braun,Chonburi,forward,85,67
Kenya,Richard Weaver,Ulinzi Stars,goalkeeper,51,-58
Vietnam,Joshua Rose,Sai Gon FC,midfielder,60,37
Maldives,Jessica Dudley,Maziya,midfielder,69,55
Korea (South),Joanne Shields,Incheon United,goalkeeper,71,-44
Dominica,Courtney Patterson,South East FC,forward,48,30
Venezuela,Brian Jones,Deportivo La Guaira,defender,41,78
Central African Republic,Nicole Thompson,Olympic Real,defender,49,40
New Zealand,Michael Taylor,Canterbury United,midfielder,85,40
Lebanon,Brian Olson,Al Ansar,midfielder,60,70
Brazil,John Martin,Gremio,goalkeeper,48,-64
Bahrain,David Taylor,Al-Riffa,midfielder,65,77
Libya,Rebecca Ware,Al Hilal,goalkeeper,64,-70
Chile,Rebecca Bradley,Union Espanola,midfielder,63,44
Benin,Gary Liu,AS Cotonou,defender,75,20
Tajikistan,Renee Ward,Khatlon,forward,61,69
Morocco,Brittany Davies,AS FAR,midfielder,62,63
El Salvador,Autumn Arnold,Jocoro,midfielder,67,65
Oman,Seth Williams,Al Suwaiq,defender,80,10
Estonia,Stephanie Lowery,Narva Trans,forward,54,61
United Kingdom,Julie Payne,Arsenal,goalkeeper,63,-54
